"year","commodity","city","flow_type","cargo_volume","commodity_category","region_kr","region_en"
"2019","비금속광물","광주","반출","7199","원자재 및 기초소재","호남권","Honam"
"2019","비금속광물","광주","합계","1725376","원자재 및 기초소재","호남권","Honam"
"2019","비금속광물","세종","반입","2800368","원자재 및 기초소재","충청권(대전제외)","Chungcheong(excl. DJ)"
"2019","비금속광물","세종","반출","4874636","원자재 및 기초소재","충청권(대전제외)","Chungcheong(excl. DJ)"
"2019","비금속광물","세종","합계","7675004","원자재 및 기초소재","충청권(대전제외)","Chungcheong(excl. DJ)"
"2019","비금속광물","대전","반입","2823929","원자재 및 기초소재","대전시","Daejeon"
"2019","비금속광물","대전","반출","0","원자재 및 기초소재","대전시","Daejeon"
"2019","비금속광물","대전","합계","2823929","원자재 및 기초소재","대전시","Daejeon"
"2019","비금속광물","울산","반입","1546431","원자재 및 기초소재","영남권","Yeongnam"
"2019","비금속광물","울산","반출","15254702","원자재 및 기초소재","영남권","Yeongnam"
"2019","비금속광물","울산","합계","16801133","원자재 및 기초소재","영남권","Yeongnam"
"2019","비금속광물","경기","반입","34808695","원자재 및 기초소재","수도권","Capital Area"
"2019","비금속광물","경기","반출","14225337","원자재 및 기초소재","수도권","Capital Area"
"2019","비금속광물","경기","합계","49034032","원자재 및 기초소재","수도권","Capital Area"
"2019","비금속광물","강원","반입","14483033","원자재 및 기초소재","기타","Others"
"2019","비금속광물","강원","반출","18404305","원자재 및 기초소재","기타","Others"
"2019","비금속광물","강원","합계","32887338","원자재 및 기초소재","기타","Others"
"2019","비금속광물","충북","반입","15293297","원자재 및 기초소재","충청권(대전제외)","Chungcheong(excl. DJ)"
"2019","비금속광물","충북","반출","16772466","원자재 및 기초소재","충청권(대전제외)","Chungcheong(excl. DJ)"
"2019","비금속광물","충북","합계","32065763","원자재 및 기초소재","충청권(대전제외)","Chungcheong(excl. DJ)"
"2019","비금속광물","충남","반입","15015314","원자재 및 기초소재","충청권(대전제외)","Chungcheong(excl. DJ)"
"2019","비금속광물","충남","반출","13027027","원자재 및 기초소재","충청권(대전제외)","Chungcheong(excl. DJ)"
"2019","비금속광물","충남","합계","28042341","원자재 및 기초소재","충청권(대전제외)","Chungcheong(excl. DJ)"
"2019","비금속광물","전북","반입","8191197","원자재 및 기초소재","호남권","Honam"
"2019","비금속광물","전북","반출","11279126","원자재 및 기초소재","호남권","Honam"
"2019","비금속광물","전북","합계","19470323","원자재 및 기초소재","호남권","Honam"
"2019","비금속광물","전남","반입","9148708","원자재 및 기초소재","호남권","Honam"
"2019","비금속광물","전남","반출","20388819","원자재 및 기초소재","호남권","Honam"
"2019","비금속광물","전남","합계","29537527","원자재 및 기초소재","호남권","Honam"
"2019","비금속광물","경북","반입","15342553","원자재 및 기초소재","영남권","Yeongnam"
"2019","비금속광물","경북","반출","13460432","원자재 및 기초소재","영남권","Yeongnam"
"2019","비금속광물","경북","합계","28802985","원자재 및 기초소재","영남권","Yeongnam"
"2019","비금속광물","경남","반입","7365682","원자재 및 기초소재","영남권","Yeongnam"
"2019","비금속광물","경남","반출","20352577","원자재 및 기초소재","영남권","Yeongnam"
"2019","비금속광물","경남","합계","27718259","원자재 및 기초소재","영남권","Yeongnam"
"2019","비금속광물","제주","반입","0","원자재 및 기초소재","기타","Others"
"2019","비금속광물","제주","반출","0","원자재 및 기초소재","기타","Others"
"2019","비금속광물","제주","합계","0","원자재 및 기초소재","기타","Others"
"2019","음식료품","서울","반입","3743407","소비재 및 생활용품","수도권","Capital Area"
"2019","음식료품","서울","반출","322445","소비재 및 생활용품","수도권","Capital Area"
"2019","음식료품","서울","합계","4065852","소비재 및 생활용품","수도권","Capital Area"
"2019","음식료품","부산","반입","959816","소비재 및 생활용품","영남권","Yeongnam"
"2019","음식료품","부산","반출","771802","소비재 및 생활용품","영남권","Yeongnam"
"2019","음식료품","부산","합계","1731618","소비재 및 생활용품","영남권","Yeongnam"
"2019","음식료품","대구","반입","704109","소비재 및 생활용품","영남권","Yeongnam"
"2019","음식료품","대구","반출","337108","소비재 및 생활용품","영남권","Yeongnam"
"2019","음식료품","대구","합계","1041217","소비재 및 생활용품","영남권","Yeongnam"
"2019","음식료품","인천","반입","1184426","소비재 및 생활용품","수도권","Capital Area"
"2019","음식료품","인천","반출","1081779","소비재 및 생활용품","수도권","Capital Area"
"2019","음식료품","인천","합계","2266205","소비재 및 생활용품","수도권","Capital Area"
"2019","음식료품","광주","반입","483636","소비재 및 생활용품","호남권","Honam"
"2019","음식료품","광주","반출","204201","소비재 및 생활용품","호남권","Honam"
"2019","음식료품","광주","합계","687837","소비재 및 생활용품","호남권","Honam"
"2019","음식료품","세종","반입","193072","소비재 및 생활용품","충청권(대전제외)","Chungcheong(excl. DJ)"
"2019","음식료품","세종","반출","464070","소비재 및 생활용품","충청권(대전제외)","Chungcheong(excl. DJ)"
"2019","음식료품","세종","합계","657142","소비재 및 생활용품","충청권(대전제외)","Chungcheong(excl. DJ)"
"2019","음식료품","대전","반입","681286","소비재 및 생활용품","대전시","Daejeon"
"2019","음식료품","대전","반출","109476","소비재 및 생활용품","대전시","Daejeon"
"2019","음식료품","대전","합계","790762","소비재 및 생활용품","대전시","Daejeon"
"2019","음식료품","울산","반입","381534","소비재 및 생활용품","영남권","Yeongnam"
"2019","음식료품","울산","반출","956253","소비재 및 생활용품","영남권","Yeongnam"
"2019","음식료품","울산","합계","1337787","소비재 및 생활용품","영남권","Yeongnam"
"2019","음식료품","경기","반입","2970061","소비재 및 생활용품","수도권","Capital Area"
"2019","음식료품","경기","반출","7045119","소비재 및 생활용품","수도권","Capital Area"
"2019","음식료품","경기","합계","10015180","소비재 및 생활용품","수도권","Capital Area"
"2019","음식료품","강원","반입","1044536","소비재 및 생활용품","기타","Others"
"2019","음식료품","강원","반출","1119144","소비재 및 생활용품","기타","Others"
"2019","음식료품","강원","합계","2163680","소비재 및 생활용품","기타","Others"
"2019","음식료품","충북","반입","2557838","소비재 및 생활용품","충청권(대전제외)","Chungcheong(excl. DJ)"
"2019","음식료품","충북","반출","1100931","소비재 및 생활용품","충청권(대전제외)","Chungcheong(excl. DJ)"
"2019","음식료품","충북","합계","3658769","소비재 및 생활용품","충청권(대전제외)","Chungcheong(excl. DJ)"
"2019","음식료품","충남","반입","2894956","소비재 및 생활용품","충청권(대전제외)","Chungcheong(excl. DJ)"
"2019","음식료품","충남","반출","2032562","소비재 및 생활용품","충청권(대전제외)","Chungcheong(excl. DJ)"
"2019","음식료품","충남","합계","4927518","소비재 및 생활용품","충청권(대전제외)","Chungcheong(excl. DJ)"
"2019","음식료품","전북","반입","1265959","소비재 및 생활용품","호남권","Honam"
"2019","음식료품","전북","반출","2821633","소비재 및 생활용품","호남권","Honam"
"2019","음식료품","전북","합계","4087592","소비재 및 생활용품","호남권","Honam"
"2019","음식료품","전남","반입","1251732","소비재 및 생활용품","호남권","Honam"
"2019","음식료품","전남","반출","1293717","소비재 및 생활용품","호남권","Honam"
"2019","음식료품","전남","합계","2545449","소비재 및 생활용품","호남권","Honam"
"2019","음식료품","경북","반입","1715667","소비재 및 생활용품","영남권","Yeongnam"
"2019","음식료품","경북","반출","1244537","소비재 및 생활용품","영남권","Yeongnam"
"2019","음식료품","경북","합계","2960204","소비재 및 생활용품","영남권","Yeongnam"
"2019","음식료품","경남","반입","1710738","소비재 및 생활용품","영남권","Yeongnam"
"2019","음식료품","경남","반출","2837996","소비재 및 생활용품","영남권","Yeongnam"
"2019","음식료품","경남","합계","4548734","소비재 및 생활용품","영남권","Yeongnam"
"2019","음식료품","제주","반입","0","소비재 및 생활용품","기타","Others"
"2019","음식료품","제주","반출","0","소비재 및 생활용품","기타","Others"
"2019","음식료품","제주","합계","0","소비재 및 생활용품","기타","Others"
"2019","담배제품","서울","반입","11432","소비재 및 생활용품","수도권","Capital Area"
"2019","담배제품","서울","반출","0","소비재 및 생활용품","수도권","Capital Area"
"2019","담배제품","서울","합계","11432","소비재 및 생활용품","수도권","Capital Area"
"2019","담배제품","부산","반입","4160","소비재 및 생활용품","영남권","Yeongnam"
"2019","담배제품","부산","반출","310","소비재 및 생활용품","영남권","Yeongnam"
"2019","담배제품","부산","합계","4470","소비재 및 생활용품","영남권","Yeongnam"
"2019","담배제품","대구","반입","2624","소비재 및 생활용품","영남권","Yeongnam"
"2019","담배제품","대구","반출","0","소비재 및 생활용품","영남권","Yeongnam"
"2019","담배제품","대구","합계","2624","소비재 및 생활용품","영남권","Yeongnam"
"2019","담배제품","인천","반입","2969","소비재 및 생활용품","수도권","Capital Area"
"2019","담배제품","인천","반출","903","소비재 및 생활용품","수도권","Capital Area"
"2019","담배제품","인천","합계","3872","소비재 및 생활용품","수도권","Capital Area"
