"연도","품목","지역","구분","물동량_톤","commodity_cat_en","commodity_cat_kr","region_kr","region_en"
"2019","석탄광물","전북","합계","103417","Heavy Industry & Raw Materials","중화학 및 원자재","호남권","Honam"
"2019","석탄광물","전남","반입","167039","Heavy Industry & Raw Materials","중화학 및 원자재","호남권","Honam"
"2019","석탄광물","전남","반출","238750","Heavy Industry & Raw Materials","중화학 및 원자재","호남권","Honam"
"2019","석탄광물","전남","합계","405789","Heavy Industry & Raw Materials","중화학 및 원자재","호남권","Honam"
"2019","석탄광물","경북","반입","331795","Heavy Industry & Raw Materials","중화학 및 원자재","영남권","Yeongnam"
"2019","석탄광물","경북","반출","743900","Heavy Industry & Raw Materials","중화학 및 원자재","영남권","Yeongnam"
"2019","석탄광물","경북","합계","1075695","Heavy Industry & Raw Materials","중화학 및 원자재","영남권","Yeongnam"
"2019","석탄광물","경남","반입","118544","Heavy Industry & Raw Materials","중화학 및 원자재","영남권","Yeongnam"
"2019","석탄광물","경남","반출","0","Heavy Industry & Raw Materials","중화학 및 원자재","영남권","Yeongnam"
"2019","석탄광물","경남","합계","118544","Heavy Industry & Raw Materials","중화학 및 원자재","영남권","Yeongnam"
"2019","석탄광물","제주","반입","0","Heavy Industry & Raw Materials","중화학 및 원자재","기타","Others"
"2019","석탄광물","제주","반출","0","Heavy Industry & Raw Materials","중화학 및 원자재","기타","Others"
"2019","석탄광물","제주","합계","0","Heavy Industry & Raw Materials","중화학 및 원자재","기타","Others"
"2019","석회석광물","서울","반입","236914","Heavy Industry & Raw Materials","중화학 및 원자재","수도권","Capital Area"
"2019","석회석광물","서울","반출","0","Heavy Industry & Raw Materials","중화학 및 원자재","수도권","Capital Area"
"2019","석회석광물","서울","합계","236914","Heavy Industry & Raw Materials","중화학 및 원자재","수도권","Capital Area"
"2019","석회석광물","부산","반입","18893","Heavy Industry & Raw Materials","중화학 및 원자재","영남권","Yeongnam"
"2019","석회석광물","부산","반출","1498597","Heavy Industry & Raw Materials","중화학 및 원자재","영남권","Yeongnam"
"2019","석회석광물","부산","합계","1517490","Heavy Industry & Raw Materials","중화학 및 원자재","영남권","Yeongnam"
"2019","석회석광물","대구","반입","14831","Heavy Industry & Raw Materials","중화학 및 원자재","영남권","Yeongnam"
"2019","석회석광물","대구","반출","0","Heavy Industry & Raw Materials","중화학 및 원자재","영남권","Yeongnam"
"2019","석회석광물","대구","합계","14831","Heavy Industry & Raw Materials","중화학 및 원자재","영남권","Yeongnam"
"2019","석회석광물","인천","반입","31221","Heavy Industry & Raw Materials","중화학 및 원자재","수도권","Capital Area"
"2019","석회석광물","인천","반출","3759743","Heavy Industry & Raw Materials","중화학 및 원자재","수도권","Capital Area"
"2019","석회석광물","인천","합계","3790964","Heavy Industry & Raw Materials","중화학 및 원자재","수도권","Capital Area"
"2019","석회석광물","광주","반입","4916","Heavy Industry & Raw Materials","중화학 및 원자재","호남권","Honam"
"2019","석회석광물","광주","반출","0","Heavy Industry & Raw Materials","중화학 및 원자재","호남권","Honam"
"2019","석회석광물","광주","합계","4916","Heavy Industry & Raw Materials","중화학 및 원자재","호남권","Honam"
"2019","석회석광물","세종","반입","10789","Heavy Industry & Raw Materials","중화학 및 원자재","충청권(대전제외)","Chungcheong(excl. DJ)"
"2019","석회석광물","세종","반출","0","Heavy Industry & Raw Materials","중화학 및 원자재","충청권(대전제외)","Chungcheong(excl. DJ)"
"2019","석회석광물","세종","합계","10789","Heavy Industry & Raw Materials","중화학 및 원자재","충청권(대전제외)","Chungcheong(excl. DJ)"
"2019","석회석광물","대전","반입","244760","Heavy Industry & Raw Materials","중화학 및 원자재","대전시","Daejeon"
"2019","석회석광물","대전","반출","0","Heavy Industry & Raw Materials","중화학 및 원자재","대전시","Daejeon"
"2019","석회석광물","대전","합계","244760","Heavy Industry & Raw Materials","중화학 및 원자재","대전시","Daejeon"
"2019","석회석광물","울산","반입","24515","Heavy Industry & Raw Materials","중화학 및 원자재","영남권","Yeongnam"
"2019","석회석광물","울산","반출","107735","Heavy Industry & Raw Materials","중화학 및 원자재","영남권","Yeongnam"
"2019","석회석광물","울산","합계","132250","Heavy Industry & Raw Materials","중화학 및 원자재","영남권","Yeongnam"
"2019","석회석광물","경기","반입","3225123","Heavy Industry & Raw Materials","중화학 및 원자재","수도권","Capital Area"
"2019","석회석광물","경기","반출","2430769","Heavy Industry & Raw Materials","중화학 및 원자재","수도권","Capital Area"
"2019","석회석광물","경기","합계","5655892","Heavy Industry & Raw Materials","중화학 및 원자재","수도권","Capital Area"
"2019","석회석광물","강원","반입","24053","Heavy Industry & Raw Materials","중화학 및 원자재","기타","Others"
"2019","석회석광물","강원","반출","421276","Heavy Industry & Raw Materials","중화학 및 원자재","기타","Others"
"2019","석회석광물","강원","합계","445329","Heavy Industry & Raw Materials","중화학 및 원자재","기타","Others"
"2019","석회석광물","충북","반입","1779872","Heavy Industry & Raw Materials","중화학 및 원자재","충청권(대전제외)","Chungcheong(excl. DJ)"
"2019","석회석광물","충북","반출","343787","Heavy Industry & Raw Materials","중화학 및 원자재","충청권(대전제외)","Chungcheong(excl. DJ)"
"2019","석회석광물","충북","합계","2123659","Heavy Industry & Raw Materials","중화학 및 원자재","충청권(대전제외)","Chungcheong(excl. DJ)"
"2019","석회석광물","충남","반입","1186430","Heavy Industry & Raw Materials","중화학 및 원자재","충청권(대전제외)","Chungcheong(excl. DJ)"
"2019","석회석광물","충남","반출","145489","Heavy Industry & Raw Materials","중화학 및 원자재","충청권(대전제외)","Chungcheong(excl. DJ)"
"2019","석회석광물","충남","합계","1331919","Heavy Industry & Raw Materials","중화학 및 원자재","충청권(대전제외)","Chungcheong(excl. DJ)"
"2019","석회석광물","전북","반입","723373","Heavy Industry & Raw Materials","중화학 및 원자재","호남권","Honam"
"2019","석회석광물","전북","반출","0","Heavy Industry & Raw Materials","중화학 및 원자재","호남권","Honam"
"2019","석회석광물","전북","합계","723373","Heavy Industry & Raw Materials","중화학 및 원자재","호남권","Honam"
"2019","석회석광물","전남","반입","416773","Heavy Industry & Raw Materials","중화학 및 원자재","호남권","Honam"
"2019","석회석광물","전남","반출","648617","Heavy Industry & Raw Materials","중화학 및 원자재","호남권","Honam"
"2019","석회석광물","전남","합계","1065390","Heavy Industry & Raw Materials","중화학 및 원자재","호남권","Honam"
"2019","석회석광물","경북","반입","228062","Heavy Industry & Raw Materials","중화학 및 원자재","영남권","Yeongnam"
"2019","석회석광물","경북","반출","652730","Heavy Industry & Raw Materials","중화학 및 원자재","영남권","Yeongnam"
"2019","석회석광물","경북","합계","880792","Heavy Industry & Raw Materials","중화학 및 원자재","영남권","Yeongnam"
"2019","석회석광물","경남","반입","1838218","Heavy Industry & Raw Materials","중화학 및 원자재","영남권","Yeongnam"
"2019","석회석광물","경남","반출","0","Heavy Industry & Raw Materials","중화학 및 원자재","영남권","Yeongnam"
"2019","석회석광물","경남","합계","1838218","Heavy Industry & Raw Materials","중화학 및 원자재","영남권","Yeongnam"
"2019","석회석광물","제주","반입","0","Heavy Industry & Raw Materials","중화학 및 원자재","기타","Others"
"2019","석회석광물","제주","반출","0","Heavy Industry & Raw Materials","중화학 및 원자재","기타","Others"
"2019","석회석광물","제주","합계","0","Heavy Industry & Raw Materials","중화학 및 원자재","기타","Others"
"2019","비금속광물","서울","반입","5048061","Heavy Industry & Raw Materials","중화학 및 원자재","수도권","Capital Area"
"2019","비금속광물","서울","반출","0","Heavy Industry & Raw Materials","중화학 및 원자재","수도권","Capital Area"
"2019","비금속광물","서울","합계","5048061","Heavy Industry & Raw Materials","중화학 및 원자재","수도권","Capital Area"
"2019","비금속광물","부산","반입","6545105","Heavy Industry & Raw Materials","중화학 및 원자재","영남권","Yeongnam"
"2019","비금속광물","부산","반출","564303","Heavy Industry & Raw Materials","중화학 및 원자재","영남권","Yeongnam"
"2019","비금속광물","부산","합계","7109408","Heavy Industry & Raw Materials","중화학 및 원자재","영남권","Yeongnam"
"2019","비금속광물","대구","반입","5106903","Heavy Industry & Raw Materials","중화학 및 원자재","영남권","Yeongnam"
"2019","비금속광물","대구","반출","295576","Heavy Industry & Raw Materials","중화학 및 원자재","영남권","Yeongnam"
"2019","비금속광물","대구","합계","5402479","Heavy Industry & Raw Materials","중화학 및 원자재","영남권","Yeongnam"
"2019","비금속광물","인천","반입","8484990","Heavy Industry & Raw Materials","중화학 및 원자재","수도권","Capital Area"
"2019","비금속광물","인천","반출","4815938","Heavy Industry & Raw Materials","중화학 및 원자재","수도권","Capital Area"
"2019","비금속광물","인천","합계","13300928","Heavy Industry & Raw Materials","중화학 및 원자재","수도권","Capital Area"
"2019","비금속광물","광주","반입","1718177","Heavy Industry & Raw Materials","중화학 및 원자재","호남권","Honam"
"2019","비금속광물","광주","반출","7199","Heavy Industry & Raw Materials","중화학 및 원자재","호남권","Honam"
"2019","비금속광물","광주","합계","1725376","Heavy Industry & Raw Materials","중화학 및 원자재","호남권","Honam"
"2019","비금속광물","세종","반입","2800368","Heavy Industry & Raw Materials","중화학 및 원자재","충청권(대전제외)","Chungcheong(excl. DJ)"
"2019","비금속광물","세종","반출","4874636","Heavy Industry & Raw Materials","중화학 및 원자재","충청권(대전제외)","Chungcheong(excl. DJ)"
"2019","비금속광물","세종","합계","7675004","Heavy Industry & Raw Materials","중화학 및 원자재","충청권(대전제외)","Chungcheong(excl. DJ)"
"2019","비금속광물","대전","반입","2823929","Heavy Industry & Raw Materials","중화학 및 원자재","대전시","Daejeon"
"2019","비금속광물","대전","반출","0","Heavy Industry & Raw Materials","중화학 및 원자재","대전시","Daejeon"
"2019","비금속광물","대전","합계","2823929","Heavy Industry & Raw Materials","중화학 및 원자재","대전시","Daejeon"
"2019","비금속광물","울산","반입","1546431","Heavy Industry & Raw Materials","중화학 및 원자재","영남권","Yeongnam"
"2019","비금속광물","울산","반출","15254702","Heavy Industry & Raw Materials","중화학 및 원자재","영남권","Yeongnam"
"2019","비금속광물","울산","합계","16801133","Heavy Industry & Raw Materials","중화학 및 원자재","영남권","Yeongnam"
"2019","비금속광물","경기","반입","34808695","Heavy Industry & Raw Materials","중화학 및 원자재","수도권","Capital Area"
"2019","비금속광물","경기","반출","14225337","Heavy Industry & Raw Materials","중화학 및 원자재","수도권","Capital Area"
