시도별,산업별,항목,날짜,지수
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2021-03-01,113.2
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2021-04-01,107.1
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2021-05-01,107.4
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2021-06-01,106.1
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2021-07-01,114.2
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2021-08-01,118.9
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2021-09-01,107.8
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2021-10-01,106.8
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2021-11-01,109.4
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2021-12-01,117.2
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2022-01-01,120.7
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2022-02-01,110.2
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2022-03-01,119.3
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2022-04-01,121.8
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2022-05-01,118.1
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2022-06-01,126.0
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2022-07-01,112.9
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2022-08-01,115.8
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2022-09-01,115.1
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2022-10-01,112.0
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2022-11-01,110.7
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2022-12-01,119.9
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2023-01-01,114.6
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2023-02-01,124.2
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2023-03-01,127.6
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2023-04-01,125.2
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2023-05-01,125.3
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2023-06-01,128.2
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2023-07-01,126.9
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2023-08-01,147.2
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2023-09-01,126.0
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2023-10-01,127.7
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2023-11-01,124.9
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2023-12-01,121.6
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2024-01-01,121.8
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2024-02-01,116.2
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2024-03-01,115.6
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2024-04-01,121.1
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2024-05-01,128.3
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2024-06-01,135.9
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2024-07-01,130.7
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2024-08-01,127.6
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2024-09-01,123.3
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2024-10-01,127.6
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2024-11-01,129.4
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2024-12-01,131.2
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2025-01-01,120.1
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2025-02-01,119.7
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2025-03-01,127.3
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2025-04-01,126.7
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2025-05-01,124.5
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2025-06-01,132.4
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2025-07-01,127.0
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2025-08-01,129.0
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2025-09-01,132.0
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2025-10-01,132.1
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2025-11-01,132.2
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2025-12-01,128.9
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2026-01-01,129.0
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2026-02-01,117.0
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2026-03-01,118.6
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2026-04-01,115.8
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2026-05-01,118.9
강원도,광업 및 제조업,생산자제품 재고지수(계절조정),2026-06-01,129.5
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2018-01-01,87.894
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2018-02-01,93.449
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2018-03-01,93.284
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2018-04-01,87.977
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2018-05-01,89.303
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2018-06-01,82.919
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2018-07-01,82.753
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2018-08-01,84.494
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2018-09-01,81.26
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2018-10-01,79.104
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2018-11-01,77.778
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2018-12-01,81.012
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2019-01-01,82.753
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2019-02-01,89.552
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2019-03-01,84.245
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2019-04-01,89.469
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2019-05-01,90.796
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2019-06-01,85.24
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2019-07-01,91.128
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2019-08-01,90.299
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2019-09-01,93.864
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2019-10-01,93.947
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2019-11-01,95.937
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2019-12-01,90.63
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2020-01-01,97.9
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2020-02-01,103.1
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2020-03-01,103.4
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2020-04-01,104.2
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2020-05-01,96.9
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2020-06-01,89.1
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2020-07-01,99.1
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2020-08-01,119.0
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2020-09-01,98.8
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2020-10-01,97.0
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2020-11-01,98.7
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2020-12-01,92.8
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2021-01-01,97.5
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2021-02-01,103.0
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2021-03-01,114.1
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2021-04-01,110.6
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2021-05-01,109.2
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2021-06-01,103.7
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2021-07-01,114.8
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2021-08-01,121.9
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2021-09-01,108.4
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2021-10-01,103.7
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2021-11-01,108.0
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2021-12-01,112.2
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2022-01-01,119.5
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2022-02-01,112.0
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2022-03-01,119.9
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2022-04-01,126.2
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2022-05-01,120.8
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2022-06-01,123.2
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2022-07-01,113.5
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2022-08-01,119.1
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2022-09-01,115.7
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2022-10-01,108.8
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2022-11-01,109.2
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2022-12-01,115.0
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2023-01-01,113.6
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2023-02-01,125.5
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2023-03-01,128.3
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2023-04-01,129.7
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2023-05-01,127.8
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2023-06-01,126.0
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2023-07-01,127.7
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2023-08-01,151.6
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2023-09-01,125.9
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2023-10-01,124.3
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2023-11-01,123.2
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2023-12-01,116.3
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2024-01-01,119.7
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2024-02-01,118.0
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2024-03-01,115.9
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2024-04-01,125.6
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2024-05-01,131.3
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2024-06-01,133.6
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2024-07-01,132.0
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2024-08-01,131.5
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2024-09-01,123.6
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2024-10-01,123.8
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2024-11-01,127.6
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2024-12-01,125.6
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2025-01-01,118.4
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2025-02-01,120.2
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2025-03-01,127.2
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2025-04-01,131.7
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2025-05-01,127.5
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2025-06-01,130.2
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2025-07-01,128.3
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2025-08-01,132.9
강원도,광업 및 제조업,생산자제품 재고지수(원지수),2025-09-01,129.0
