기간,지역,HS코드,품목명,수출건수,수출금액,수입건수,수입금액,무역수지,품목약칭_TRASS
2011,대구광역시,13,락(lac)검ㆍ수지ㆍ그밖의식물성수액과추출물(extract),1,4,43,564,-560,식물성수액과_엑스
2011,대구광역시,14,식물성편조물(編組物)용재료와다른류로분류되지않은식물성생산품,0,0,37,206,-206,기타_식물성생산품
2011,대구광역시,15,동물성ㆍ식물성ㆍ미생물성지방과기름및이들의분해생산물조제한식용지방과동물성ㆍ식물성왁스,9,55,181,989,-934,동_식물성유지
2011,대구광역시,16,육류ㆍ어류ㆍ갑각류ㆍ연체동물이나그밖의수생(水生)무척추동물또는곤충의조제품,3,1,144,2853,-2851,육_어류조제품
2011,대구광역시,17,당류(糖類)와설탕과자,5,2,2344,941,-940,당류설탕과자
2011,대구광역시,18,코코아와그조제품,0,0,1536,31,-31,코코아
2011,대구광역시,19,곡물ㆍ고운가루ㆍ전분ㆍ밀크의조제품과베이커리제품,173,1462,6677,1284,177,곡물_곡분의_조제품
2011,대구광역시,20,채소ㆍ과실ㆍ견과류나식물의그밖의부분의조제품,78,2413,1707,11507,-9093,채소_과실의_조제품
2011,대구광역시,21,각종조제식료품,65,1825,43081,6354,-4529,각종의_조제식료품
2011,대구광역시,22,음료ㆍ주류ㆍ식초,100,1064,310,10256,-9192,음료_알콜식초
2011,대구광역시,23,식품공업에서생기는잔재물과웨이스트(waste)조제사료,4,31,442,25439,-25408,사료
2011,대구광역시,24,담배와제조한담배대용물연소시키지않고흡입하도록만들어진물품(니코틴을함유하였는지에상관없다)니코틴을함유한그밖의물품으로인체내에니코틴을흡수시키도록만들어진것,33,47,33,22,26,담배
2011,대구광역시,25,소금황토석류(土石類)석고ㆍ석회ㆍ시멘트,21,99,397,6969,-6870,암석광물
2011,대구광역시,26,광(鑛)ㆍ슬래그(slag)ㆍ회(灰),2,88,41,1874,-1786,금속광물
2011,대구광역시,27,광물성연료ㆍ광물유(鑛物油)와이들의증류물역청(瀝靑)물질광물성왁스,198,1338,402,7541,-6203,광물성_연료에너지
2011,대구광역시,28,무기화학품귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의유기화합물이나무기화합물,370,43594,1334,224891,-181296,무기화학품
2011,대구광역시,29,유기화학품,112,2131,556,11974,-9843,유기화학품
2011,대구광역시,30,의료용품,48,1154,3501,2575,-1421,의료용품
2011,대구광역시,31,비료,11,213,35,747,-534,비료
2011,대구광역시,32,유연용ㆍ염색용추출물(extract)탄닌과이들의유도체염료ㆍ안료와그밖의착색제페인트ㆍ바니시(varnish)퍼티(putty)와그밖의매스틱(mastic)잉크,894,10089,2514,39691,-29602,유연_착색제
2011,대구광역시,33,정유(essentialoil)와레지노이드(resinoid)조제향료와화장품ㆍ화장용품,452,3373,38058,3607,-233,향료_화장품
2011,대구광역시,34,비누ㆍ유기계면활성제ㆍ조제세제ㆍ조제윤활제ㆍ인조왁스ㆍ조제왁스ㆍ광택용이나연마용조제품ㆍ양초와이와유사한물품ㆍ조형용페이스트(paste)ㆍ치과용왁스와플라스터(plaster)를기본재료로한치과용조제품,437,4765,5563,6136,-1371,비누_왁스
2011,대구광역시,35,단백질계물질변성전분글루(glue)효소,91,1787,251,5397,-3611,단백질계물질
2011,대구광역시,36,화약류화공품성냥발화성합금특정가연성조제품,1,6,6,12,-7,화약류_성냥
2011,대구광역시,37,사진용이나영화용재료,470,24917,121,2262,22655,사진_영화용재료
2011,대구광역시,38,각종화학공업생산품,1274,38089,2121,113775,-75686,각종_화학공업생산품
2011,대구광역시,39,플라스틱과그제품,11427,258248,12104,145327,112921,플라스틱
2011,대구광역시,40,고무와그제품,2880,27438,3551,63763,-36325,고무
2011,대구광역시,41,원피(모피는제외한다)와가죽,7,114,7,15,99,원피
2011,대구광역시,42,가죽제품마구여행용구ㆍ핸드백과이와유사한용기동물거트(gut)[누에의거트(gut)는제외한다]의제품,419,1801,13582,15541,-13739,가죽제품
2011,대구광역시,43,모피ㆍ인조모피와이들의제품,7,97,148,2839,-2741,모피
2011,대구광역시,44,목재와그제품목탄,346,850,1860,44974,-44123,목재_및목탄
2011,대구광역시,45,코르크(cork)와그제품,0,0,6,12,-12,코르크
2011,대구광역시,46,짚ㆍ에스파르토(esparto)나그밖의조물재료의제품바구니세공물(basketware)과지조세공물(枝條細工物),1,5,124,1634,-1628,조물재료의제품
2011,대구광역시,47,목재나그밖의섬유질셀룰로오스재료의펄프회수한종이ㆍ판지[웨이스트(waste)와스크랩(scrap)],0,0,560,60966,-60966,펄프
2011,대구광역시,48,종이와판지제지용펄프ㆍ종이ㆍ판지의제품,4986,153698,2549,47572,106126,지와_지제품
2011,대구광역시,49,인쇄서적ㆍ신문ㆍ회화ㆍ그밖의인쇄물수제(手製)문서ㆍ타자문서ㆍ도면,565,1810,2552,1311,499,인쇄서적_신문_회화
2011,대구광역시,50,견,34,382,151,2673,-2291,견
2011,대구광역시,51,양모ㆍ동물의부드러운털이나거친털ㆍ말의털로만든실과직물,56,1006,177,10091,-9084,모
2011,대구광역시,52,면,4613,112573,1685,89367,23206,면
2011,대구광역시,53,그밖의식물성방직용섬유종이실(paperyarn)과종이실로만든직물,132,2397,151,3108,-711,기타_식물성방직용_섬유
2011,대구광역시,54,인조필라멘트인조방직용섬유재료의스트립(strip)과이와유사한것,35197,624577,2884,109811,514766,인조필라멘트
2011,대구광역시,55,인조스테이플섬유,4113,74473,2449,66129,8343,인조스테이플섬유
2011,대구광역시,56,워딩(wadding)ㆍ펠트(felt)ㆍ부직포특수사끈ㆍ배의밧줄(cordage)ㆍ로프ㆍ케이블과이들의제품,785,9635,421,4258,5377,워딩_펄프_부직포
2011,대구광역시,57,양탄자류와그밖의방직용섬유로만든바닥깔개,3,29,149,1005,-976,양탄자류
2011,대구광역시,58,특수직물터프트(tuft)한직물레이스태피스트리(tapestry)트리밍(trimming)자수천,1279,26843,782,1387,25456,특수_직물
2011,대구광역시,59,침투ㆍ도포ㆍ피복하거나적층한방직용섬유의직물공업용인방직용섬유제품,8031,127814,529,10794,117020,침투_도포직물
2011,대구광역시,60,메리야스편물과뜨개질편물,10674,239871,197,2688,237183,편물
2011,대구광역시,61,의류와그부속품(메리야스편물이나뜨개질편물로한정한다),1206,35722,13158,10926,24797,편물제_의류
2011,대구광역시,62,의류와그부속품(메리야스편물이나뜨개질편물은제외한다),1062,16178,42462,44666,-28488,비편물제의류
2011,대구광역시,63,제품으로된방직용섬유의그밖의물품세트사용하던의류ㆍ방직용섬유제품넝마,5589,29746,5751,12685,17062,기타_방직용섬유제품
2011,대구광역시,64,신발류ㆍ각반과이와유사한것이들의부분품,72,684,18933,10660,-9976,신발류
2011,대구광역시,65,모자류와그부분품,69,86,2779,720,-635,모자류
2011,대구광역시,66,산류(傘類)ㆍ지팡이ㆍ시트스틱(seat-stick)ㆍ채찍ㆍ승마용채찍과이들의부분품,21,123,1255,18613,-18490,산류_지팡이
2011,대구광역시,67,조제깃털ㆍ솜털과그제품조화사람머리카락으로된제품,1,3,290,228,-225,조제_우모_조화_인모제품
2011,대구광역시,68,돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나이와유사한재료의제품,1611,19388,3142,46049,-26662,석_시멘트제품
2011,대구광역시,69,도자제품,2516,27654,2776,16081,11573,도자_제품
2011,대구광역시,70,유리와유리제품,348,7314,2149,55351,-48037,유리와유리제품
2011,대구광역시,71,천연진주ㆍ양식진주ㆍ귀석ㆍ반귀석ㆍ귀금속ㆍ귀금속을입힌금속과이들의제품모조신변장식용품주화,152,16505,1844,1374,15131,진주_귀석귀금속
2011,대구광역시,72,철강,821,43999,2611,282132,-238133,철강
2011,대구광역시,73,철강의제품,10086,113314,6778,73523,39791,철강제품
2011,대구광역시,74,구리와그제품,1625,16787,2978,64200,-47413,동
2011,대구광역시,75,니켈과그제품,19,118,54,3435,-3317,니켈
2011,대구광역시,76,알루미늄과그제품,2518,122721,1614,189696,-66975,알루미늄
2011,대구광역시,78,납과그제품,4,14,43,4559,-4545,연
2011,대구광역시,79,아연과그제품,82,1023,11,84,939,아연
2011,대구광역시,80,주석과그제품,39,766,12,757,9,주석
2011,대구광역시,81,그밖의비금속(卑金屬)서멧(cermet)이들의제품,637,32237,956,63100,-30863,기타_비금속
2011,대구광역시,82,비금속(卑金屬)으로만든공구ㆍ도구ㆍ칼붙이ㆍ스푼ㆍ포크이들의부분품,14244,212582,8155,94371,118211,비금속제의공구
2011,대구광역시,83,비금속(卑金屬)으로만든각종제품,3672,159678,1681,20528,139150,비금속제의각종_제품
2011,대구광역시,84,원자로ㆍ보일러ㆍ기계류와이들의부분품,35975,1199183,22329,644291,554892,기계류
2011,대구광역시,85,전기기기와그부분품녹음기ㆍ음성재생기ㆍ텔레비전의영상과음성의기록기ㆍ재생기와이들의부분품ㆍ부속품,21688,946798,20740,407580,539218,전기기기
2011,대구광역시,86,철도용이나궤도용기관차ㆍ차량과이들의부분품철도용이나궤도용장비품과그부분품기계식(전기기계식을포함한다)각종교통신호용기기,2,31,14,135,-103,철도차량
2011,대구광역시,87,철도용이나궤도용외의차량과그부분품ㆍ부속품,22415,823181,7339,100509,722671,자동차
2011,대구광역시,88,항공기와우주선이들의부분품,3,293,235,5264,-4972,항공기
2011,대구광역시,89,선박과수상구조물,1,1,10,117,-116,선박
2011,대구광역시,90,광학기기ㆍ사진용기기ㆍ영화용기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용기기이들의부분품과부속품,17261,472591,11819,143460,329131,광학_정밀의료기기
2011,대구광역시,91,시계와그부분품,40,1302,2858,2838,-1536,시계
2011,대구광역시,92,악기와그부분품과부속품,6,34,631,1955,-1921,악기
2011,대구광역시,93,무기ㆍ총포탄과이들의부분품과부속품,0,0,49,734,-734,무기
2011,대구광역시,94,가구침구ㆍ매트리스ㆍ매트리스서포트(mattresssupport)ㆍ쿠션과이와유사한물품다른류로분류되지않은조명기구조명용사인ㆍ조명용네임플레이트(name-plate)와이와유사한물품조립식건축물,1940,246008,4509,31150,214858,가구_침구조립식건축
2011,대구광역시,95,완구ㆍ게임용구ㆍ운동용구와이들의부분품과부속품,182,4661,8784,13118,-8457,완구_운동용구
2011,대구광역시,96,잡품,787,3759,2860,2780,979,잡품
2011,대구광역시,97,예술품ㆍ수집품ㆍ골동품,6,13,62,1794,-1781,예술품_수집과_골동품
2011,대구광역시,99,일시적입법;설치된간이수정에따른입법을트레이드한다;추가적수입제한농업인것의제22부에따른확립된것조정행위수정된것처럼,0,0,476,4,-4,
2012,대구광역시,01,살아있는동물,96,254,55,106,148,산_동물
2012,대구광역시,02,육과식용설육(屑肉),0,0,639,28331,-28331,육과식용설육
2012,대구광역시,03,어류ㆍ갑각류ㆍ연체동물과그밖의수생(水生)무척추동물,129,4766,874,17527,-12761,어류
2012,대구광역시,04,낙농품새의알천연꿀다른류로분류되지않은식용인동물성생산품,2,10,1378,1024,-1014,낙농품
2012,대구광역시,05,다른류로분류되지않은동물성생산품,0,0,256,14713,-14713,기타_동물성생산품
2012,대구광역시,06,살아있는수목과그밖의식물인경(鱗莖)ㆍ뿌리와이와유사한물품절화(切花)와장식용잎,3,19,98,837,-818,산_수목및절화
2012,대구광역시,07,식용의채소ㆍ뿌리ㆍ괴경(塊莖),165,2257,1044,24850,-22593,채소
2012,대구광역시,08,식용의과실과견과류감귤류ㆍ멜론의껍질,24,693,271,8817,-8123,과실_견과류
2012,대구광역시,09,커피ㆍ차ㆍ마테(maté)ㆍ향신료,133,855,1977,2647,-1791,커피_향신료
2012,대구광역시,10,곡물,0,0,117,67210,-67210,곡물
2012,대구광역시,11,제분공업의생산품과맥아전분이눌린(inulin)밀의글루텐(gluten),9,31,45,2345,-2314,제분공업생산품
2012,대구광역시,12,채유(採油)에적합한종자와과실각종종자와과실공업용ㆍ의약용식물짚과사료용식물,11,117,96,1735,-1619,채유용종자
2012,대구광역시,13,락(lac)검ㆍ수지ㆍ그밖의식물성수액과추출물(extract),10,850,109,420,430,식물성수액과_엑스
2012,대구광역시,14,식물성편조물(編組物)용재료와다른류로분류되지않은식물성생산품,0,0,53,255,-255,기타_식물성생산품
2012,대구광역시,15,동물성ㆍ식물성ㆍ미생물성지방과기름및이들의분해생산물조제한식용지방과동물성ㆍ식물성왁스,2,26,494,911,-885,동_식물성유지
2012,대구광역시,16,육류ㆍ어류ㆍ갑각류ㆍ연체동물이나그밖의수생(水生)무척추동물또는곤충의조제품,5,298,115,2080,-1783,육_어류조제품
2012,대구광역시,17,당류(糖類)와설탕과자,7,17,6858,318,-302,당류설탕과자
2012,대구광역시,18,코코아와그조제품,0,0,5744,98,-98,코코아
2012,대구광역시,19,곡물ㆍ고운가루ㆍ전분ㆍ밀크의조제품과베이커리제품,220,1865,16568,1878,-13,곡물_곡분의_조제품
2012,대구광역시,20,채소ㆍ과실ㆍ견과류나식물의그밖의부분의조제품,81,2522,9404,9404,-6882,채소_과실의_조제품
2012,대구광역시,21,각종조제식료품,169,4477,65744,6300,-1823,각종의_조제식료품
2012,대구광역시,22,음료ㆍ주류ㆍ식초,113,1202,662,10244,-9041,음료_알콜식초
2012,대구광역시,23,식품공업에서생기는잔재물과웨이스트(waste)조제사료,3,95,756,37017,-36922,사료
2012,대구광역시,24,담배와제조한담배대용물연소시키지않고흡입하도록만들어진물품(니코틴을함유하였는지에상관없다)니코틴을함유한그밖의물품으로인체내에니코틴을흡수시키도록만들어진것,2566,432,10,22,410,담배
2012,대구광역시,25,소금황토석류(土石類)석고ㆍ석회ㆍ시멘트,31,219,634,6597,-6378,암석광물
2012,대구광역시,26,광(鑛)ㆍ슬래그(slag)ㆍ회(灰),4,1204,39,3425,-2221,금속광물
2012,대구광역시,27,광물성연료ㆍ광물유(鑛物油)와이들의증류물역청(瀝靑)물질광물성왁스,223,1393,389,8006,-6613,광물성_연료에너지
2012,대구광역시,28,무기화학품귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의유기화합물이나무기화합물,357,44529,1341,262073,-217544,무기화학품
2012,대구광역시,29,유기화학품,126,2883,552,11084,-8201,유기화학품
2012,대구광역시,30,의료용품,55,882,3922,2334,-1452,의료용품
2012,대구광역시,31,비료,15,326,65,1302,-976,비료
2012,대구광역시,32,유연용ㆍ염색용추출물(extract)탄닌과이들의유도체염료ㆍ안료와그밖의착색제페인트ㆍ바니시(varnish)퍼티(putty)와그밖의매스틱(mastic)잉크,1002,10294,2483,29006,-18712,유연_착색제
