지역명,연도,연월,수출_금액증감률,수출_중량증감률,수출액_백만불,수출중량_천톤,수출단가_USD_kg,수입_금액증감률,수입_중량증감률,수입액_백만불,수입중량_천톤,수입단가_USD_kg,수지_금액,수지_중량,중량비_수입대수출
충남,2002,2002-12-01,62.0,-27.2,1393.7,686.220701,2.030979243221635,17.7,-14.1,821.736,3879.452738,0.2118175050699638,571.964,-3193.232037,5.653360110452279
충남,2003,2003-01-01,49.9,-23.0,1504.611,570.798155,2.635977335981403,32.5,-5.6,872.703,3901.279109,0.2236966327240546,631.908,-3330.480954,6.83477876518364
충남,2003,2003-02-01,11.4,-17.4,1117.463,533.5105,2.094547342554645,32.5,-16.9,900.988,3774.797164,0.2386851427654617,216.475,-3241.286664,7.075394324947681
충남,2003,2003-03-01,-2.1,-34.7,1262.037,575.945335,2.1912444173195706,40.1,-10.3,1056.226,3858.47303,0.273741967816735,205.811,-3282.527695,6.699373700109924
충남,2003,2003-04-01,-0.7,-30.0,1287.72,544.467506,2.365099819198393,18.2,-8.9,916.606,3998.75141,0.22922305140243765,371.114,-3454.283904,7.344334355923896
충남,2003,2003-05-01,9.4,-14.7,1319.792,477.037502,2.766642023880127,-7.7,-15.8,684.995,3090.26163,0.22166246163435682,634.797,-2613.224128,6.4780266059669245
충남,2003,2003-06-01,21.4,26.6,1385.991,717.191803,1.9325248757758042,-10.2,-3.8,765.613,3638.311334,0.21043086468311564,620.378,-2921.119531,5.0729962595515055
충남,2003,2003-07-01,24.2,10.4,1618.341,847.313495,1.9099672193938089,26.5,2.5,1019.958,4155.11206,0.24547063599531416,598.383,-3307.798565,4.903866260267694
충남,2003,2003-08-01,41.0,29.0,1820.385,865.680609,2.102836751885706,20.3,-12.9,946.951,3430.384798,0.2760480400193285,873.434,-2564.704189,3.962644839605042
충남,2003,2003-09-01,47.0,-16.6,1914.966,591.975145,3.234875680464591,31.6,-6.6,981.843,3505.962207,0.28004951052799526,933.123,-2913.987062,5.922482111981239
충남,2003,2003-10-01,46.1,3.1,2165.323,722.591532,2.996607217367723,26.5,28.4,1019.905,4229.353684,0.241149139136409,1145.418,-3506.762152,5.853035216582084
충남,2003,2003-11-01,51.2,18.5,2172.024,662.675757,3.2776572510106177,12.9,-14.7,1021.166,3789.33723,0.2694840648954329,1150.858,-3126.661473,5.718237297761898
충남,2003,2003-12-01,60.5,-14.7,2237.362,585.677182,3.8201283382079927,30.9,10.8,1075.423,4298.598148,0.25017993377686626,1161.939,-3712.920966,7.339534952208536
충남,2004,2004-01-01,39.1,9.6,2092.442,625.866278,3.3432732734643356,28.6,15.7,1122.067,4514.367683,0.2485546324074197,970.375,-3888.501405,7.212990764458474
충남,2004,2004-02-01,102.3,5.5,2260.754,562.973185,4.015740110250544,26.8,3.2,1142.155,3894.663203,0.2932615583088713,1118.599,-3331.690018,6.918026127656506
충남,2004,2004-03-01,89.7,-4.3,2393.474,551.131652,4.342835312242237,1.7,3.2,1073.822,3981.782592,0.2696837346562994,1319.652,-3430.65094,7.224739456626236
충남,2004,2004-04-01,98.3,29.7,2553.177,705.958348,3.6166113868236316,19.0,-7.5,1090.461,3700.339061,0.29469218415495896,1462.716,-2994.380713,5.241582696037472
충남,2004,2004-05-01,99.7,95.8,2635.123,933.934103,2.8215299040215047,70.1,50.9,1165.357,4662.262853,0.2499552334871326,1469.766,-3728.32875,4.992068324760596
충남,2004,2004-06-01,75.9,-35.6,2437.566,461.866932,5.277636979648502,57.6,-2.5,1206.882,3545.816023,0.34036791310421577,1230.684,-3083.949091,7.677137671765599
충남,2004,2004-07-01,49.6,-25.6,2421.388,630.21365,3.8421700323374464,37.0,5.8,1397.723,4397.430819,0.31784991226259923,1023.665,-3767.217169,6.977682598591763
충남,2004,2004-08-01,36.2,-35.2,2478.52,560.924841,4.418631194121067,42.7,17.2,1350.987,4021.289777,0.3359586289272284,1127.533,-3460.364936,7.169034927800603
충남,2004,2004-09-01,24.6,-15.7,2385.969,498.771494,4.7836915876351185,34.5,-3.1,1320.368,3397.535612,0.3886252127384618,1065.601,-2898.764118,6.811807917795719
충남,2004,2004-10-01,19.5,-20.2,2586.548,576.511628,4.486549575718185,44.2,3.5,1471.086,4378.670013,0.3359663997589306,1115.462,-3802.158385,7.595111356539716
충남,2004,2004-11-01,19.2,-11.4,2589.109,586.834274,4.4119934957991225,49.0,17.5,1521.469,4453.673806,0.34162111242863663,1067.64,-3866.839532,7.5893212160951595
충남,2004,2004-12-01,8.9,8.6,2437.479,636.253704,3.8309859489635287,45.4,-0.8,1563.236,4266.084252,0.3664334569264855,874.243,-3629.830548,6.705004977071222
충남,2005,2005-01-01,23.1,18.7,2575.649,743.167705,3.46577089218375,2.5,-17.0,1149.697,3748.908129,0.30667515992361094,1425.952,-3005.740424,5.044498171512983
충남,2005,2005-02-01,4.7,1.3,2366.972,570.5568,4.148529997363979,-1.2,-18.4,1128.817,3178.231499,0.35517142170265803,1238.155,-2607.674699,5.57040333057112
충남,2005,2005-03-01,8.9,22.8,2605.816,676.561512,3.8515581418412106,33.0,3.6,1428.538,4125.508556,0.3462695521313082,1177.278,-3448.947044,6.097758271534666
충남,2005,2005-04-01,-3.7,-31.8,2459.843,481.380489,5.109976528359046,30.2,-5.1,1419.528,3509.936585,0.40443123846352913,1040.315,-3028.556096,7.291397688949541
충남,2005,2005-05-01,-7.9,-45.1,2426.323,513.119972,4.728568624103371,17.0,-20.7,1363.327,3694.906507,0.36897469460111565,1062.996,-3181.786535,7.200862777954782
충남,2005,2005-06-01,10.2,59.1,2686.294,735.055102,3.654547791983083,23.2,27.6,1487.431,4523.324498,0.3288357933766794,1198.863,-3788.269396,6.153721653917586
충남,2005,2005-07-01,15.8,20.0,2805.089,756.550142,3.7077370610023626,9.7,-3.1,1533.338,4261.678239,0.3597967547075531,1271.751,-3505.128097,5.633041357620947
충남,2005,2005-08-01,18.6,23.8,2938.592,694.223653,4.232918292687443,16.8,-3.6,1577.678,3876.786384,0.4069551024300131,1360.914,-3182.562731,5.584347878737574
충남,2005,2005-09-01,28.6,36.2,3067.319,679.380424,4.514876925567699,35.2,22.9,1785.616,4174.931874,0.42769943412015543,1281.703,-3495.55145,6.1452048462320725
충남,2005,2005-10-01,26.1,32.1,3261.169,761.724683,4.28129621211185,11.1,-10.7,1633.851,3909.184558,0.41795187097431485,1627.318,-3147.459875,5.132017703041927
충남,2005,2005-11-01,28.4,34.1,3323.37,786.740514,4.224226337478281,10.0,-5.7,1673.163,4197.885808,0.39857277604155356,1650.207,-3411.145294,5.335794627706182
충남,2005,2005-12-01,23.2,14.9,3003.188,731.311761,4.106576921302924,7.6,4.2,1682.445,4445.071134,0.37849675500828556,1320.743,-3713.759373,6.07821639285793
충남,2006,2006-01-01,14.4,17.1,2945.784,870.399453,3.384404700447347,50.8,23.3,1733.852,4621.834542,0.37514367601089255,1211.932,-3751.435089,5.310015448734433
충남,2006,2006-02-01,16.0,38.1,2744.733,788.086903,3.482779614217241,40.2,19.9,1582.829,3809.788639,0.4154637304014492,1161.904,-3021.701736,4.8342240233879386
충남,2006,2006-03-01,18.9,32.7,3098.522,897.995182,3.450488445939123,26.5,16.0,1806.633,4787.129368,0.3773938118482032,1291.889,-3889.134186,5.330907630638045
충남,2006,2006-04-01,16.5,37.7,2866.514,662.659714,4.325770737890368,34.2,19.6,1905.307,4199.560807,0.4536919662704148,961.207,-3536.901093,6.3374318949469135
충남,2006,2006-05-01,30.3,59.3,3160.651,817.224128,3.8675448897172062,39.8,20.4,1905.638,4449.041464,0.4283255203215611,1255.013,-3631.817336,5.444089707542262
충남,2006,2006-06-01,20.8,31.2,3244.939,964.538214,3.364240994188334,27.5,-0.7,1897.141,4493.683756,0.42217946411269447,1347.798,-3529.145542,4.658896548395334
충남,2006,2006-07-01,12.0,32.5,3141.31,1002.54258,3.1333432241850514,21.0,-3.8,1855.481,4100.966972,0.45244963265215005,1285.829,-3098.424392,4.0905663797342156
충남,2006,2006-08-01,16.6,39.9,3427.709,971.205516,3.5293343618118413,27.9,21.5,2018.477,4711.142914,0.42844741432099975,1409.232,-3739.937398,4.850819766143091
충남,2006,2006-09-01,23.7,30.5,3794.224,886.676171,4.279154131006866,7.0,2.1,1911.099,4263.72249,0.44822312063747843,1883.125,-3377.046319,4.80865803035097
충남,2006,2006-10-01,8.9,3.5,3553.042,788.235923,4.507587000700551,17.5,15.7,1919.13,4523.938838,0.42421661050758885,1633.912,-3735.702915,5.739320812456805
충남,2006,2006-11-01,9.3,-12.3,3631.578,690.193546,5.261680612701643,9.6,7.0,1833.481,4491.016524,0.40825523357615684,1798.097,-3800.822978,6.506894406688642
충남,2006,2006-12-01,11.6,-15.4,3352.034,619.007334,5.415176551042285,18.5,3.1,1993.288,4580.924657,0.43512787248183726,1358.746,-3961.917323,7.4004368048408296
충남,2007,2007-01-01,18.1,-19.8,3479.485,697.837505,4.986096297590081,18.5,7.8,2054.648,4982.817796,0.4123466046961192,1424.837,-4284.980291,7.140369728336685
충남,2007,2007-02-01,19.5,-20.6,3280.513,625.729002,5.242705691305003,16.3,17.1,1841.044,4460.608069,0.41273386307906085,1439.469,-3834.879067,7.128658020872749
충남,2007,2007-03-01,23.0,-12.9,3811.672,782.438809,4.871527276198796,16.0,-1.1,2095.562,4735.579847,0.4425143420034493,1716.11,-3953.141038,6.052332517928568
충남,2007,2007-04-01,26.6,51.7,3629.189,1005.478541,3.6094146737240016,18.0,7.8,2248.45,4528.97137,0.4964593096997211,1380.739,-3523.492829,4.5042944084074685
충남,2007,2007-05-01,18.3,-1.1,3739.225,808.593087,4.624359347262142,22.9,16.2,2341.673,5167.642645,0.45314143427965303,1397.552,-4359.049558,6.390906289061559
충남,2007,2007-06-01,17.9,-7.4,3825.974,892.938188,4.284701955204093,16.1,7.9,2201.746,4846.602399,0.454286491595491,1624.228,-3953.664211,5.427702011328918
충남,2007,2007-07-01,33.2,-6.8,4183.031,934.10288,4.4781266491759455,18.8,23.9,2204.327,5082.658429,0.4336956792970437,1978.704,-4148.555549,5.441219096765872
충남,2007,2007-08-01,24.0,-12.1,4249.016,853.212602,4.980020208374747,-4.5,5.2,1927.582,4956.406865,0.38890713625867757,2321.434,-4103.194263,5.809111179771346
충남,2007,2007-09-01,6.1,-38.4,4027.474,546.228159,7.373244922732004,1.7,12.5,1942.929,4798.813597,0.4048769473385319,2084.545,-4252.585438,8.785364719726944
충남,2007,2007-10-01,30.6,26.1,4641.133,993.918373,4.669531347922874,30.4,22.3,2502.873,5531.297697,0.45249291162858196,2138.26,-4537.379324,5.565142819831946
충남,2007,2007-11-01,29.3,45.1,4694.456,1001.325379,4.688242302105877,45.7,12.2,2671.131,5040.908506,0.5298907918722697,2023.325,-4039.583127,5.034236235013075
충남,2007,2007-12-01,27.1,61.9,4261.712,1002.336466,4.251777865577526,32.5,18.2,2641.871,5413.802276,0.48798808403323374,1619.841,-4411.46581,5.401182596503478
충남,2008,2008-01-01,2.5,27.8,3565.126,892.045327,3.9965749408606004,12.5,5.2,2312.21,5242.051157,0.4410887896262474,1252.916,-4350.00583,5.8764403537983
충남,2008,2008-02-01,6.9,64.9,3507.773,1031.936111,3.3992152833965514,26.9,20.8,2336.439,5387.68208,0.4336631162171321,1171.334,-4355.745969,5.2209453885464425
충남,2008,2008-03-01,-2.1,17.2,3729.816,916.845318,4.068097340711947,21.9,16.1,2554.715,5496.819023,0.4647624361126797,1175.101,-4579.973705,5.995361393119968
충남,2008,2008-04-01,-0.1,-6.2,3627.083,943.199223,3.8455110135305954,19.5,26.2,2687.048,5714.859165,0.47018621499135405,940.035,-4771.659942,6.059015980550696
충남,2008,2008-05-01,-1.6,5.5,3678.385,853.342272,4.310562268735235,10.0,14.7,2576.956,5929.234838,0.4346186431147054,1101.429,-5075.892566,6.948249292869908
충남,2008,2008-06-01,-3.5,2.8,3692.808,918.128223,4.022104873253634,22.0,-3.4,2686.062,4681.023909,0.5738193293214389,1006.746,-3762.895686,5.098442452520055
충남,2008,2008-07-01,-6.4,19.3,3915.552,1114.677766,3.512721002815804,43.5,26.5,3162.919,6427.425822,0.492097316654182,752.633,-5312.748056,5.766173882757791
충남,2008,2008-08-01,1.8,30.1,4325.188,1109.7544,3.897428115626304,35.3,-11.2,2608.956,4400.82379,0.5928335521927361,1716.232,-3291.06939,3.965583547134393
충남,2008,2008-09-01,4.9,80.0,4224.324,983.010649,4.297332896950133,41.8,10.2,2755.984,5289.956267,0.5209842692259067,1468.34,-4306.945618,5.381382462521014
충남,2008,2008-10-01,-16.8,1.5,3863.009,1009.263052,3.827554166720848,-14.2,-14.4,2148.233,4734.031465,0.4537851123049094,1714.776,-3724.768413,4.690582356719426
충남,2008,2008-11-01,-42.1,-11.4,2717.822,886.882671,3.0644662353539207,-25.5,7.4,1990.915,5414.060876,0.36773044219460677,726.907,-4527.178205,6.104596530108547
충남,2008,2008-12-01,-51.0,-12.4,2089.321,877.99096,2.3796611755547006,-34.3,3.5,1735.676,5605.822874,0.3096202001048098,353.645,-4727.831914,6.384829832416497
충남,2009,2009-01-01,-44.5,-13.0,1980.065,776.498687,2.5499914335334863,-46.9,-1.9,1227.453,5141.62892,0.23872843005558636,752.612,-4365.130233,6.6215552016767285
충남,2009,2009-02-01,-32.0,-13.5,2384.97,893.054483,2.670576146696304,-35.6,-8.8,1505.738,4914.838709,0.3063656997009299,879.232,-4021.784226,5.50340298666862
충남,2009,2009-03-01,-22.0,19.5,2907.536,1095.308993,2.6545349472904403,-42.4,-9.1,1471.471,4994.670898,0.29460819942895866,1436.065,-3899.361905,4.560056504530133
충남,2009,2009-04-01,-16.9,0.8,3014.072,950.658128,3.1705109452343523,-48.9,-12.9,1372.725,4974.999532,0.27592464907190667,1641.347,-4024.341404,5.233216216713397
충남,2009,2009-05-01,-18.0,-6.1,3014.626,800.941792,3.763851543409037,-49.9,-22.0,1291.272,4627.497664,0.2790432526947679,1723.354,-3826.555872,5.777570492912923
충남,2009,2009-06-01,-11.8,6.3,3258.412,976.139757,3.338058896416817,-37.9,11.5,1668.109,5217.22717,0.3197309501092704,1590.303,-4241.087413,5.34475430652908
충남,2009,2009-07-01,-11.3,-14.3,3473.283,955.671148,3.6343913984101985,-51.4,-23.2,1537.215,4936.046426,0.3114263658264871,1936.068,-3980.375278,5.165005176027351
충남,2009,2009-08-01,-17.7,-17.6,3559.889,914.801282,3.8914342054890123,-36.6,21.0,1653.409,5323.780107,0.3105704906605753,1906.48,-4408.978825,5.819602805278972
충남,2009,2009-09-01,-5.1,-1.5,4010.031,968.006313,4.142566991709279,-33.1,-2.2,1843.43,5172.400529,0.3563973806097335,2166.601,-4204.394216,5.343354128517961
충남,2009,2009-10-01,3.8,-13.9,4008.613,869.209161,4.611793317258883,-16.5,11.8,1794.426,5293.542902,0.33898393443114105,2214.187,-4424.333741,6.090068006082601
충남,2009,2009-11-01,43.7,-10.4,3905.884,794.85486,4.913958757200025,-10.9,-5.1,1773.601,5139.31521,0.3451045377697314,2132.283,-4344.46035,6.465727856278063
충남,2009,2009-12-01,87.2,-3.0,3910.441,851.975376,4.589852136759408,14.6,-7.2,1989.816,5202.95578,0.38243953708943496,1920.625,-4350.980404,6.106932109267909
충남,2010,2010-01-01,84.9,11.2,3661.228,863.28628,4.241035777841853,47.7,0.9,1812.496,5186.855374,0.3494402425572624,1848.732,-4323.569094,6.008268049852478
충남,2010,2010-02-01,53.1,-11.1,3650.522,794.105597,4.5970233855435225,25.6,16.3,1890.694,5713.962843,0.33089014611220846,1759.828,-4919.857246,7.195469802235886
충남,2010,2010-03-01,51.4,-15.8,4402.101,921.834284,4.775371318257458,38.8,12.0,2042.738,5596.34918,0.36501260630774296,2359.363,-4674.514896,6.070884189419017
충남,2010,2010-04-01,44.6,-26.8,4357.527,695.989589,6.260908307925853,39.4,12.6,1912.906,5603.855723,0.34135532650293393,2444.621,-4907.866134,8.051637282465155
충남,2010,2010-05-01,48.7,-4.6,4482.866,764.467049,5.864040845009659,49.3,-8.1,1927.953,4251.52224,0.45347357750150213,2554.913,-3487.055191,5.561419874880703
충남,2010,2010-06-01,40.9,2.2,4592.702,997.494553,4.604237673466273,41.6,17.4,2362.729,6124.455578,0.38578596414141547,2229.973,-5126.961025,6.13983861824657
충남,2010,2010-07-01,41.0,12.8,4898.02,1078.013013,4.543562963464895,34.3,25.0,2063.934,6171.317452,0.33443977174292344,2834.086,-5093.304439,5.724715172802835
충남,2010,2010-08-01,38.6,19.2,4935.246,1090.054721,4.527521329821386,25.2,11.2,2070.71,5918.187895,0.34988919526354445,2864.536,-4828.133174,5.429257615223888
충남,2010,2010-09-01,19.7,-3.8,4800.453,931.415838,5.153931041486112,20.7,17.8,2225.405,6092.743958,0.365254968096593,2575.048,-5161.32812,6.541378951728755
충남,2010,2010-10-01,24.6,33.8,4994.498,1163.176975,4.293841872170828,13.2,9.6,2031.294,5799.307227,0.35026494036095324,2963.204,-4636.130252,4.985747957227231
충남,2010,2010-11-01,19.3,22.6,4660.288,974.475257,4.782356418517048,21.1,7.6,2147.411,5530.884895,0.3882581251946304,2512.877,-4556.409638,5.675757137258951
충남,2010,2010-12-01,18.1,13.9,4618.531,970.633251,4.758265797345943,20.8,-4.5,2404.531,4969.15059,0.4838917550293037,2214.0,-3998.517339,5.119493469732782
충남,2011,2011-01-01,29.3,18.7,4733.094,1025.074105,4.617318862034858,41.0,24.8,2555.87,6475.771149,0.39468195234087017,2177.224,-5450.697044,6.317368780864872
충남,2011,2011-02-01,15.6,14.0,4220.455,905.131541,4.662808452500939,18.2,-7.5,2234.233,5286.247279,0.42265011114323997,1986.222,-4381.115738,5.840308330388853
충남,2011,2011-03-01,10.7,-4.0,4871.938,885.386862,5.502609321528424,38.8,8.1,2834.719,6049.284788,0.4686039919335998,2037.219,-5163.897926,6.832363396871819
충남,2011,2011-04-01,11.7,40.8,4868.279,980.13552,4.966944775147012,40.5,3.0,2687.54,5771.255439,0.4656768407509055,2180.739,-4791.119919,5.888221905272855
충남,2011,2011-05-01,12.0,37.1,5021.577,1047.721193,4.7928561849755384,44.2,26.7,2780.826,5384.622668,0.5164384157363577,2240.751,-4336.901475,5.139365991616436
충남,2011,2011-06-01,7.9,-2.0,4956.737,977.402687,5.071335556907467,32.5,1.8,3131.141,6233.485924,0.5023097891253054,1825.596,-5256.083237,6.377602606283811
충남,2011,2011-07-01,3.9,10.3,5088.652,1189.16472,4.279181777273043,36.9,-16.8,2826.046,5135.254977,0.5503224304649751,2262.606,-3946.090257,4.31837145067674
충남,2011,2011-08-01,-0.2,-1.0,4924.953,1078.797946,4.565222818842853,38.5,12.0,2867.391,6627.858655,0.432627059395249,2057.562,-5549.060709,6.143744229005049
충남,2011,2011-09-01,13.2,6.5,5434.714,991.923767,5.47896338489488,44.9,10.7,3225.008,6746.196909,0.47804830536410303,2209.706,-5754.273142,6.801124374107269
충남,2011,2011-10-01,10.3,-3.7,5510.227,1119.858267,4.920468207786156,39.5,-9.3,2834.079,5262.25399,0.5385675046065194,2676.148,-4142.395723,4.699035712882763
충남,2011,2011-11-01,7.2,5.6,4995.607,1028.795615,4.855781777413583,27.6,6.4,2740.806,5883.007217,0.4658852010379915,2254.801,-4854.211602,5.718343985165606
충남,2011,2011-12-01,15.4,28.4,5327.522,1246.181244,4.275077983760763,21.5,20.6,2922.021,5991.500455,0.48769436336461064,2405.501,-4745.319211,4.8078884864038285
충남,2012,2012-01-01,-3.6,1.2,4563.385,1037.117947,4.400063669903882,8.9,-8.2,2782.308,5944.549843,0.4680435143926507,1781.077,-4907.431896,5.731797294796983
충남,2012,2012-02-01,14.4,32.3,4827.753,1197.692857,4.030877342036281,38.8,9.1,3100.143,5767.322543,0.5375359149563694,1727.61,-4569.629686,4.81536022302586
충남,2012,2012-03-01,5.4,38.0,5135.14,1222.074835,4.20198489726695,-1.1,-23.8,2803.788,4611.854544,0.6079523916572162,2331.352,-3389.779709,3.7737906156949874
충남,2012,2012-04-01,-2.6,22.2,4741.444,1198.1656,3.957252653556403,10.6,-21.3,2971.593,4542.949825,0.6541109002893291,1769.851,-3344.784225,3.7915875944026434
충남,2012,2012-05-01,0.8,9.1,5061.277,1143.291458,4.426935025696658,12.1,-8.6,3116.193,4923.710909,0.6328951998997226,1945.084,-3780.419451,4.306610422519224
충남,2012,2012-06-01,1.0,21.0,5007.995,1182.741792,4.234225114791581,-11.8,-23.7,2763.089,4758.609285,0.5806505292858899,2244.906,-3575.867493,4.023371218626897
충남,2012,2012-07-01,0.2,5.6,5098.587,1255.771316,4.06012379406825,-16.4,-19.7,2363.064,4121.971279,0.5732849260835424,2735.523,-2866.199963,3.282421907939168
충남,2012,2012-08-01,1.9,9.7,5017.043,1183.261498,4.240012041700017,-15.2,-30.2,2432.283,4624.227546,0.5259868758197134,2584.76,-3440.966048,3.9080351670497775
충남,2012,2012-09-01,1.7,34.3,5528.741,1331.738304,4.151522099645187,-8.5,-23.2,2951.04,5179.334918,0.5697719971234345,2577.701,-3847.596614,3.8891536741440755
충남,2012,2012-10-01,6.3,13.6,5859.543,1272.703974,4.604010924538843,-18.2,-25.1,2318.546,3943.361573,0.5879618079850879,3540.997,-2670.657599,3.0984122416199824
충남,2012,2012-11-01,13.6,10.5,5676.43,1136.425328,4.994987228936524,1.9,-13.0,2794.212,5117.740452,0.5459854844549666,2882.218,-3981.315124,4.503367116083847
충남,2012,2012-12-01,-1.7,-13.9,5234.968,1072.740229,4.8799959752418305,-5.4,-17.6,2764.264,4936.353997,0.5599809093269937,2470.704,-3863.613768,4.601630351461351
충남,2013,2013-01-01,14.7,25.1,5236.166,1297.240094,4.036389273056187,1.2,-11.8,2816.858,5240.669943,0.5374996003635942,2419.308,-3943.429849,4.039861215544576
충남,2013,2013-02-01,4.2,3.6,5030.936,1241.234564,4.05317104914265,-10.6,-25.3,2770.441,4306.859639,0.6432624306844749,2260.495,-3065.625075,3.469819294365058
충남,2013,2013-03-01,5.7,14.1,5425.786,1393.865488,3.892618080231857,7.9,13.5,3025.643,5235.961761,0.5778581162560175,2400.143,-3842.096273,3.756432601335775
충남,2013,2013-04-01,3.3,-28.8,4897.712,853.394883,5.739092297791525,-6.5,10.5,2777.348,5019.624719,0.5532979366938208,2120.364,-4166.229836,5.8819484613666235
충남,2013,2013-05-01,3.2,-11.4,5224.306,1012.817018,5.158193343074336,-23.6,-5.9,2380.299,4632.394568,0.5138377064084322,2844.007,-3619.57755,4.573772444254091
충남,2013,2013-06-01,-0.3,2.9,4993.881,1216.959601,4.103571717496973,4.0,4.0,2872.971,4951.004264,0.5802804535819321,2120.91,-3734.044663,4.0683390475178145
충남,2013,2013-07-01,2.5,-17.5,5228.46,1036.134253,5.0461221457177325,15.1,32.7,2720.217,5470.092815,0.4972890025815769,2508.243,-4433.958562,5.279328232960174
충남,2013,2013-08-01,9.6,0.5,5501.108,1189.614342,4.624278478982897,4.6,3.8,2543.223,4800.265919,0.5298087737043136,2957.885,-3610.651577,4.035144625887504
충남,2013,2013-09-01,1.9,-23.7,5635.994,1016.667793,5.543594514162012,-10.0,-10.1,2654.614,4655.350215,0.5702286353122414,2981.38,-3638.682422,4.579027925398242
충남,2013,2013-10-01,4.9,0.0,6145.969,1272.958976,4.828096675442273,20.0,28.9,2782.778,5083.623397,0.5474005020989953,3363.191,-3810.664421,3.993548490442476
충남,2013,2013-11-01,-3.2,-13.5,5497.072,982.472805,5.595139093951817,-2.5,-9.3,2725.048,4642.039239,0.5870368300865627,2772.024,-3659.566434,4.724852652791748
충남,2013,2013-12-01,4.4,-4.6,5464.276,1022.953734,5.341664846007591,3.2,3.6,2852.805,5114.960544,0.557737440095491,2611.471,-4092.00681,5.000187568600243
충남,2014,2014-01-01,-1.4,-3.6,5165.039,1249.981959,4.132090837640641,-1.6,-2.6,2772.749,5102.35995,0.5434248126692826,2392.29,-3852.377991,4.081946873922842
충남,2014,2014-02-01,-2.2,-21.7,4919.888,972.185716,5.060646252078857,2.1,11.6,2827.499,4805.025902,0.5884461515229518,2092.389,-3832.840186,4.942497943469064
충남,2014,2014-03-01,3.2,-11.4,5601.629,1235.148044,4.535188334071474,-17.9,-13.6,2484.909,4522.032049,0.5495115852948259,3116.72,-3286.884005,3.661125539538967
충남,2014,2014-04-01,6.6,1.1,5222.408,862.838097,6.052593201618913,-6.2,9.9,2605.794,5518.784093,0.47216813633009797,2616.614,-4655.945996,6.396083010460768
충남,2014,2014-05-01,2.2,0.4,5341.242,1016.906516,5.252441513512733,22.9,27.3,2925.946,5897.19491,0.4961589441512965,2415.296,-4880.288394,5.799151463004295
충남,2014,2014-06-01,10.5,-23.6,5518.344,930.315163,5.931693064321258,-8.0,-2.4,2644.198,4831.196304,0.5473174413986719,2874.146,-3900.881141,5.193074880582162
충남,2014,2014-07-01,2.5,26.7,5360.101,1312.535693,4.083775419279207,9.6,-9.8,2980.387,4935.476271,0.603870191315119,2379.714,-3622.940578,3.760260614108877
충남,2014,2014-08-01,-1.5,12.5,5417.017,1338.239948,4.04786675819664,20.2,15.6,3057.335,5549.526769,0.5509181462243704,2359.682,-4211.286821,4.146884702772302
충남,2014,2014-09-01,1.7,30.7,5730.646,1328.967708,4.312103270458096,9.5,6.1,2907.957,4940.750924,0.5885657959146293,2822.689,-3611.783216,3.7177358744370634
충남,2014,2014-10-01,-4.2,12.4,5885.437,1431.397501,4.111671982023392,0.7,8.8,2801.285,5533.316139,0.5062578984518781,3084.152,-4101.918638,3.8656740249541626
충남,2014,2014-11-01,-2.0,37.0,5388.187,1346.076905,4.002881989866693,-11.9,-5.9,2401.789,4366.380101,0.5500641136235336,2986.398,-3020.303196,3.2437820489907296
충남,2014,2014-12-01,1.8,47.7,5562.523,1510.793382,3.6818555510458277,-5.5,20.9,2694.597,6181.730777,0.43589685432850417,2867.926,-4670.937395,4.091711580584618
충남,2015,2015-01-01,-4.9,9.7,4912.798,1370.876676,3.583690703918578,-29.9,-5.8,1944.497,4806.903564,0.40452174130614615,2968.301,-3436.026888,3.5064449254660746
충남,2015,2015-02-01,-6.2,45.2,4615.239,1411.551642,3.269621077030351,-39.6,1.7,1708.545,4885.771569,0.349698092895018,2906.694,-3474.219927,3.4612772382011086
충남,2015,2015-03-01,1.9,28.4,5710.422,1585.475615,3.601709131300641,-21.4,14.7,1953.357,5187.998329,0.37651457770930213,3757.065,-3602.522714,3.2722031672495953
충남,2015,2015-04-01,8.1,36.7,5647.316,1179.791423,4.7867071161103025,-21.2,-8.8,2052.103,5032.165955,0.4077971629614111,3595.213,-3852.374532,4.265301354881947
충남,2015,2015-05-01,-0.9,-4.6,5294.608,970.450797,5.455823228099219,-40.9,-25.3,1730.534,4405.680771,0.39279604899907533,3564.074,-3435.229974,4.539829102742238
충남,2015,2015-06-01,1.9,49.2,5620.677,1388.460298,4.048136636025008,-20.5,10.8,2101.012,5351.82674,0.39257847872705987,3519.665,-3963.366442,3.8545046968278527
충남,2015,2015-07-01,5.7,27.5,5664.306,1673.688711,3.3843246732635697,-22.4,23.8,2312.397,6110.641246,0.3784213320514742,3351.909,-4436.952535,3.651002247812855
충남,2015,2015-08-01,6.8,18.5,5782.796,1585.293649,3.6477759206616236,-33.9,-0.7,2022.208,5508.308196,0.36711961786533265,3760.588,-3923.014547,3.4746295738172104
충남,2015,2015-09-01,13.1,16.8,6481.605,1552.747272,4.174282007690431,-37.2,30.8,1825.889,6463.348542,0.28249892267685167,4655.716,-4910.60127,4.162524487114346
충남,2015,2015-10-01,4.5,-0.9,6147.471,1418.852248,4.332706952866596,-33.0,17.2,1878.085,6487.636672,0.28948677229500686,4269.386,-5068.784424,4.572454024825283
충남,2015,2015-11-01,8.1,13.2,5827.271,1523.584819,3.824710595255675,-26.4,43.3,1767.906,6256.487725,0.2825716404646187,4059.365,-4732.902906,4.106425613446599
