"지역","기간","부코드","부명약칭","부명_공식","류코드","류명약칭","류명_공식","수출건수","수출금액","수출비중","수입건수","수입금액","수입비중","무역수지","원자료없음"
"부산광역시","2011","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","73","철강제품","철강의제품",43931,1563834,10.74,36385,944689,6.43,619145,0
"부산광역시","2011","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","74","동","구리와그제품",1757,37474,0.26,1525,174967,1.19,-137492,0
"부산광역시","2011","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","75","니켈","니켈과그제품",232,22786,0.16,778,83893,0.57,-61107,0
"부산광역시","2011","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","76","알루미늄","알루미늄과그제품",1327,54108,0.37,4335,111178,0.76,-57070,0
"부산광역시","2011","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","78","연","납과그제품",23,152,0,23,102,0,50,0
"부산광역시","2011","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","79","아연","아연과그제품",228,8868,0.06,55,1944,0.01,6924,0
"부산광역시","2011","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","80","주석","주석과그제품",5,5,0,45,13620,0.09,-13615,0
"부산광역시","2011","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","81","기타_비금속","그밖의비금속(卑金屬)서멧(cermet)이들의제품",168,20532,0.14,1522,70939,0.48,-50407,0
"부산광역시","2011","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","82","비금속제의공구","비금속(卑金屬)으로만든공구ㆍ도구ㆍ칼붙이ㆍ스푼ㆍ포크이들의부분품",4684,59088,0.41,6399,42126,0.29,16962,0
"부산광역시","2011","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","83","비금속제의각종_제품","비금속(卑金屬)으로만든각종제품",9869,94866,0.65,3426,45941,0.31,48926,0
"부산광역시","2011","16","기계 및 전기기기","기계류ㆍ전기기기와 이들의 부분품, 녹음기ㆍ음성재생기ㆍ텔레비전의 영상과 음향의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품","84","기계류","원자로ㆍ보일러ㆍ기계류와이들의부분품",143457,2366378,16.25,64927,2079487,14.14,286891,0
"부산광역시","2011","16","기계 및 전기기기","기계류ㆍ전기기기와 이들의 부분품, 녹음기ㆍ음성재생기ㆍ텔레비전의 영상과 음향의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품","85","전기기기","전기기기와그부분품녹음기ㆍ음성재생기ㆍ텔레비전의영상과음성의기록기ㆍ재생기와이들의부분품ㆍ부속품",30765,572298,3.93,52333,1131982,7.7,-559684,0
"부산광역시","2011","17","수송기기","차량ㆍ항공기ㆍ선박과 수송기기 관련품","86","철도차량","철도용이나궤도용기관차ㆍ차량과이들의부분품철도용이나궤도용장비품과그부분품기계식(전기기계식을포함한다)각종교통신호용기기",223,8566,0.06,58,2662,0.02,5903,0
"부산광역시","2011","17","수송기기","차량ㆍ항공기ㆍ선박과 수송기기 관련품","87","자동차","철도용이나궤도용외의차량과그부분품ㆍ부속품",36497,3015689,20.71,20916,774863,5.27,2240826,0
"부산광역시","2011","17","수송기기","차량ㆍ항공기ㆍ선박과 수송기기 관련품","88","항공기","항공기와우주선이들의부분품",1035,53962,0.37,102,6929,0.05,47032,0
"부산광역시","2011","17","수송기기","차량ㆍ항공기ㆍ선박과 수송기기 관련품","89","선박","선박과수상구조물",177,1071942,7.36,734,191887,1.31,880055,0
"부산광역시","2011","18","광학, 정밀, 의료기기","광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 시계, 악기, 이들의 부분품과 부속품","90","광학_정밀의료기기","광학기기ㆍ사진용기기ㆍ영화용기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용기기이들의부분품과부속품",8862,114937,0.79,23544,401893,2.73,-286956,0
"부산광역시","2011","18","광학, 정밀, 의료기기","광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 시계, 악기, 이들의 부분품과 부속품","91","시계","시계와그부분품",190,323,0,3604,2149,0.01,-1826,0
"부산광역시","2011","18","광학, 정밀, 의료기기","광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 시계, 악기, 이들의 부분품과 부속품","92","악기","악기와그부분품과부속품",220,1959,0.01,1249,6252,0.04,-4292,0
"부산광역시","2011","19","무기 및 탄약","무기ㆍ총포탄과 이들의 부분품과 부속품","93","무기","무기ㆍ총포탄과이들의부분품과부속품",111,71294,0.49,32,832,0.01,70462,0
"부산광역시","2011","20","잡품(가구, 장난감 등)","잡품","94","가구_침구조립식건축","가구침구ㆍ매트리스ㆍ매트리스서포트(mattresssupport)ㆍ쿠션과이와유사한물품다른류로분류되지않은조명기구조명용사인ㆍ조명용네임플레이트(name-plate)와이와유사한물품조립식건축물",2691,51307,0.35,7462,79630,0.54,-28323,0
"부산광역시","2011","20","잡품(가구, 장난감 등)","잡품","95","완구_운동용구","완구ㆍ게임용구ㆍ운동용구와이들의부분품과부속품",3262,72527,0.5,13801,29879,0.2,42648,0
"부산광역시","2011","20","잡품(가구, 장난감 등)","잡품","96","잡품","잡품",1054,5870,0.04,5559,21861,0.15,-15991,0
"부산광역시","2011","21","예술품, 수집품 및 골동품","예술품ㆍ수집품ㆍ골동품","97","예술품_수집과_골동품","예술품ㆍ수집품ㆍ골동품",27,139,0,131,713,0,-575,0
"부산광역시","2012","01","동물 및 동물성 생산품","살아 있는 동물과 동물성 생산품","01","산_동물","살아있는동물",0,0,0,123,4858,0.04,-4858,0
"부산광역시","2012","01","동물 및 동물성 생산품","살아 있는 동물과 동물성 생산품","02","육과식용설육","육과식용설육(屑肉)",93,1255,0.01,2902,94597,0.69,-93341,0
"부산광역시","2012","01","동물 및 동물성 생산품","살아 있는 동물과 동물성 생산품","03","어류","어류ㆍ갑각류ㆍ연체동물과그밖의수생(水生)무척추동물",20988,741005,5.47,36004,1364184,9.9,-623178,0
"부산광역시","2012","01","동물 및 동물성 생산품","살아 있는 동물과 동물성 생산품","04","낙농품","낙농품새의알천연꿀다른류로분류되지않은식용인동물성생산품",125,684,0.01,3419,3405,0.02,-2720,0
"부산광역시","2012","01","동물 및 동물성 생산품","살아 있는 동물과 동물성 생산품","05","기타_동물성생산품","다른류로분류되지않은동물성생산품",155,1895,0.01,568,11759,0.09,-9863,0
"부산광역시","2012","02","식물성 생산품","식물성 생산품","06","산_수목및절화","살아있는수목과그밖의식물인경(鱗莖)ㆍ뿌리와이와유사한물품절화(切花)와장식용잎",20,712,0.01,170,1372,0.01,-660,0
"부산광역시","2012","02","식물성 생산품","식물성 생산품","07","채소","식용의채소ㆍ뿌리ㆍ괴경(塊莖)",1707,1850,0.01,3210,85239,0.62,-83389,0
"부산광역시","2012","02","식물성 생산품","식물성 생산품","08","과실_견과류","식용의과실과견과류감귤류ㆍ멜론의껍질",202,661,0,2706,86713,0.63,-86052,0
"부산광역시","2012","02","식물성 생산품","식물성 생산품","09","커피_향신료","커피ㆍ차ㆍ마테(maté)ㆍ향신료",79,11656,0.09,3165,9174,0.07,2482,0
"부산광역시","2012","02","식물성 생산품","식물성 생산품","10","곡물","곡물",19,60,0,293,178896,1.3,-178836,0
"부산광역시","2012","02","식물성 생산품","식물성 생산품","11","제분공업생산품","제분공업의생산품과맥아전분이눌린(inulin)밀의글루텐(gluten)",202,1020,0.01,235,7656,0.06,-6636,0
"부산광역시","2012","02","식물성 생산품","식물성 생산품","12","채유용종자","채유(採油)에적합한종자와과실각종종자와과실공업용ㆍ의약용식물짚과사료용식물",697,11432,0.08,1585,40374,0.29,-28942,0
"부산광역시","2012","02","식물성 생산품","식물성 생산품","13","식물성수액과_엑스","락(lac)검ㆍ수지ㆍ그밖의식물성수액과추출물(extract)",13,169,0,179,1217,0.01,-1048,0
"부산광역시","2012","02","식물성 생산품","식물성 생산품","14","기타_식물성생산품","식물성편조물(編組物)용재료와다른류로분류되지않은식물성생산품",0,0,0,99,792,0.01,-792,0
"부산광역시","2012","03","동식물성 유지류","동물성ㆍ식물성ㆍ미생물성 지방과 기름 및 이들의 분해생산물, 조제한 식용 지방과 동물성ㆍ식물성 왁스","15","동_식물성유지","동물성ㆍ식물성ㆍ미생물성지방과기름및이들의분해생산물조제한식용지방과동물성ㆍ식물성왁스",173,1780,0.01,1347,121343,0.88,-119563,0
"부산광역시","2012","04","조제식품류","조제 식료품, 음료ㆍ주류ㆍ식초, 담배ㆍ제조한 담배 대용물, 연소시키지 않고 흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것","16","육_어류조제품","육류ㆍ어류ㆍ갑각류ㆍ연체동물이나그밖의수생(水生)무척추동물또는곤충의조제품",1837,55010,0.41,3515,106226,0.77,-51216,0
"부산광역시","2012","04","조제식품류","조제 식료품, 음료ㆍ주류ㆍ식초, 담배ㆍ제조한 담배 대용물, 연소시키지 않고 흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것","17","당류설탕과자","당류(糖類)와설탕과자",736,3822,0.03,11781,8891,0.06,-5069,0
"부산광역시","2012","04","조제식품류","조제 식료품, 음료ㆍ주류ㆍ식초, 담배ㆍ제조한 담배 대용물, 연소시키지 않고 흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것","18","코코아","코코아와그조제품",404,441,0,9679,1173,0.01,-732,0
"부산광역시","2012","04","조제식품류","조제 식료품, 음료ㆍ주류ㆍ식초, 담배ㆍ제조한 담배 대용물, 연소시키지 않고 흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것","19","곡물_곡분의_조제품","곡물ㆍ고운가루ㆍ전분ㆍ밀크의조제품과베이커리제품",8265,112663,0.83,25014,12606,0.09,100056,0
"부산광역시","2012","04","조제식품류","조제 식료품, 음료ㆍ주류ㆍ식초, 담배ㆍ제조한 담배 대용물, 연소시키지 않고 흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것","20","채소_과실의_조제품","채소ㆍ과실ㆍ견과류나식물의그밖의부분의조제품",380,3025,0.02,18563,44256,0.32,-41231,0
"부산광역시","2012","04","조제식품류","조제 식료품, 음료ㆍ주류ㆍ식초, 담배ㆍ제조한 담배 대용물, 연소시키지 않고 흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것","21","각종의_조제식료품","각종조제식료품",2824,29462,0.22,119399,55457,0.4,-25995,0
"부산광역시","2012","04","조제식품류","조제 식료품, 음료ㆍ주류ㆍ식초, 담배ㆍ제조한 담배 대용물, 연소시키지 않고 흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것","22","음료_알콜식초","음료ㆍ주류ㆍ식초",1184,8473,0.06,1564,11907,0.09,-3434,0
"부산광역시","2012","04","조제식품류","조제 식료품, 음료ㆍ주류ㆍ식초, 담배ㆍ제조한 담배 대용물, 연소시키지 않고 흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것","23","사료","식품공업에서생기는잔재물과웨이스트(waste)조제사료",237,9510,0.07,2264,56434,0.41,-46924,0
"부산광역시","2012","04","조제식품류","조제 식료품, 음료ㆍ주류ㆍ식초, 담배ㆍ제조한 담배 대용물, 연소시키지 않고 흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것","24","담배","담배와제조한담배대용물연소시키지않고흡입하도록만들어진물품(니코틴을함유하였는지에상관없다)니코틴을함유한그밖의물품으로인체내에니코틴을흡수시키도록만들어진것",517,4755,0.04,50,16,0,4739,0
"부산광역시","2012","05","광물성 생산품","광물성 생산품","25","암석광물","소금황토석류(土石類)석고ㆍ석회ㆍ시멘트",782,6464,0.05,1987,35206,0.26,-28742,0
"부산광역시","2012","05","광물성 생산품","광물성 생산품","26","금속광물","광(鑛)ㆍ슬래그(slag)ㆍ회(灰)",30,2493,0.02,236,12885,0.09,-10392,0
"부산광역시","2012","05","광물성 생산품","광물성 생산품","27","광물성_연료에너지","광물성연료ㆍ광물유(鑛物油)와이들의증류물역청(瀝靑)물질광물성왁스",2484,75480,0.56,3064,223380,1.62,-147899,0
"부산광역시","2012","06","화학공업 제품","화학공업이나 연관공업의 생산품","28","무기화학품","무기화학품귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의유기화합물이나무기화합물",1651,27268,0.2,2939,168382,1.22,-141113,0
"부산광역시","2012","06","화학공업 제품","화학공업이나 연관공업의 생산품","29","유기화학품","유기화학품",2885,78846,0.58,5145,183975,1.34,-105129,0
"부산광역시","2012","06","화학공업 제품","화학공업이나 연관공업의 생산품","30","의료용품","의료용품",388,10781,0.08,6253,2138,0.02,8642,0
"부산광역시","2012","06","화학공업 제품","화학공업이나 연관공업의 생산품","31","비료","비료",20,274,0,161,7313,0.05,-7039,0
"부산광역시","2012","06","화학공업 제품","화학공업이나 연관공업의 생산품","32","유연_착색제","유연용ㆍ염색용추출물(extract)탄닌과이들의유도체염료ㆍ안료와그밖의착색제페인트ㆍ바니시(varnish)퍼티(putty)와그밖의매스틱(mastic)잉크",6336,217341,1.6,5948,142803,1.04,74538,0
"부산광역시","2012","06","화학공업 제품","화학공업이나 연관공업의 생산품","33","향료_화장품","정유(essentialoil)와레지노이드(resinoid)조제향료와화장품ㆍ화장용품",943,12586,0.09,118479,46703,0.34,-34117,0
