지역,기간,HS코드,품목명,수출건수,수출금액,수입건수,수입금액,무역수지
대구광역시,2004,11,제분공업의생산품과맥아전분이눌린(inulin)밀의글루텐(gluten),0.0,0.0,62.0,730.0,-730.0
대구광역시,2004,12,채유(採油)에적합한종자와과실각종종자와과실공업용ㆍ의약용식물짚과사료용식물,10.0,222.0,92.0,1096.0,-874.0
대구광역시,2004,13,락(lac)검ㆍ수지ㆍ그밖의식물성수액과추출물(extract),3.0,9.0,29.0,349.0,-340.0
대구광역시,2004,14,식물성편조물(編組物)용재료와다른류로분류되지않은식물성생산품,0.0,0.0,15.0,71.0,-71.0
대구광역시,2004,15,동물성ㆍ식물성ㆍ미생물성지방과기름및이들의분해생산물조제한식용지방과동물성ㆍ식물성왁스,4.0,2.0,25.0,288.0,-286.0
대구광역시,2004,16,육류ㆍ어류ㆍ갑각류ㆍ연체동물이나그밖의수생(水生)무척추동물또는곤충의조제품,13.0,1044.0,82.0,2161.0,-1117.0
대구광역시,2004,17,당류(糖類)와설탕과자,13.0,32.0,68.0,998.0,-966.0
대구광역시,2004,18,코코아와그조제품,20.0,35.0,14.0,396.0,-361.0
대구광역시,2004,19,곡물ㆍ고운가루ㆍ전분ㆍ밀크의조제품과베이커리제품,22.0,149.0,55.0,970.0,-821.0
대구광역시,2004,20,채소ㆍ과실ㆍ견과류나식물의그밖의부분의조제품,428.0,10735.0,611.0,8750.0,1985.0
대구광역시,2004,21,각종조제식료품,182.0,858.0,241.0,3196.0,-2338.0
대구광역시,2004,22,음료ㆍ주류ㆍ식초,49.0,421.0,54.0,3524.0,-3103.0
대구광역시,2004,23,식품공업에서생기는잔재물과웨이스트(waste)조제사료,0.0,0.0,154.0,17145.0,-17145.0
대구광역시,2004,24,담배와제조한담배대용물연소시키지않고흡입하도록만들어진물품(니코틴을함유하였는지에상관없다)니코틴을함유한그밖의물품으로인체내에니코틴을흡수시키도록만들어진것,118.0,379.0,3.0,41.0,337.0
대구광역시,2004,25,소금황토석류(土石類)석고ㆍ석회ㆍ시멘트,13.0,122.0,236.0,2452.0,-2329.0
대구광역시,2004,27,광물성연료ㆍ광물유(鑛物油)와이들의증류물역청(瀝靑)물질광물성왁스,112.0,307.0,281.0,4412.0,-4105.0
대구광역시,2004,28,무기화학품귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의유기화합물이나무기화합물,309.0,14024.0,1084.0,50362.0,-36337.0
대구광역시,2004,29,유기화학품,101.0,4228.0,708.0,29353.0,-25124.0
대구광역시,2004,30,의료용품,12.0,182.0,89.0,453.0,-272.0
대구광역시,2004,31,비료,0.0,0.0,8.0,131.0,-131.0
대구광역시,2004,32,유연용ㆍ염색용추출물(extract)탄닌과이들의유도체염료ㆍ안료와그밖의착색제페인트ㆍ바니시(varnish)퍼티(putty)와그밖의매스틱(mastic)잉크,487.0,4509.0,4414.0,27249.0,-22739.0
대구광역시,2004,33,정유(essentialoil)와레지노이드(resinoid)조제향료와화장품ㆍ화장용품,32.0,103.0,408.0,1507.0,-1404.0
대구광역시,2004,34,비누ㆍ유기계면활성제ㆍ조제세제ㆍ조제윤활제ㆍ인조왁스ㆍ조제왁스ㆍ광택용이나연마용조제품ㆍ양초와이와유사한물품ㆍ조형용페이스트(paste)ㆍ치과용왁스와플라스터(plaster)를기본재료로한치과용조제품,356.0,1928.0,638.0,3942.0,-2014.0
대구광역시,2004,35,단백질계물질변성전분글루(glue)효소,105.0,747.0,202.0,2217.0,-1470.0
대구광역시,2004,37,사진용이나영화용재료,136.0,5555.0,160.0,2477.0,3077.0
대구광역시,2004,38,각종화학공업생산품,862.0,13690.0,1390.0,39136.0,-25447.0
대구광역시,2004,39,플라스틱과그제품,6788.0,71820.0,5063.0,100336.0,-28516.0
대구광역시,2004,40,고무와그제품,1299.0,12595.0,2254.0,33817.0,-21222.0
대구광역시,2004,41,원피(모피는제외한다)와가죽,38.0,400.0,49.0,420.0,-20.0
대구광역시,2004,42,가죽제품마구여행용구ㆍ핸드백과이와유사한용기동물거트(gut)[누에의거트(gut)는제외한다]의제품,239.0,1603.0,1594.0,4591.0,-2988.0
대구광역시,2004,43,모피ㆍ인조모피와이들의제품,17.0,67.0,74.0,400.0,-333.0
대구광역시,2004,44,목재와그제품목탄,24.0,183.0,1365.0,24730.0,-24547.0
대구광역시,2004,45,코르크(cork)와그제품,1.0,0.0,1.0,32.0,-32.0
대구광역시,2004,46,짚ㆍ에스파르토(esparto)나그밖의조물재료의제품바구니세공물(basketware)과지조세공물(枝條細工物),0.0,0.0,62.0,280.0,-280.0
대구광역시,2004,47,목재나그밖의섬유질셀룰로오스재료의펄프회수한종이ㆍ판지[웨이스트(waste)와스크랩(scrap)],3.0,16.0,426.0,41612.0,-41596.0
대구광역시,2004,48,종이와판지제지용펄프ㆍ종이ㆍ판지의제품,4027.0,91206.0,956.0,32167.0,59039.0
대구광역시,2004,49,인쇄서적ㆍ신문ㆍ회화ㆍ그밖의인쇄물수제(手製)문서ㆍ타자문서ㆍ도면,179.0,439.0,977.0,1545.0,-1106.0
대구광역시,2004,50,견,331.0,2350.0,520.0,2992.0,-642.0
대구광역시,2004,51,양모ㆍ동물의부드러운털이나거친털ㆍ말의털로만든실과직물,76.0,1092.0,199.0,7481.0,-6389.0
대구광역시,2004,52,면,9107.0,113606.0,1831.0,62242.0,51364.0
대구광역시,2004,53,그밖의식물성방직용섬유종이실(paperyarn)과종이실로만든직물,142.0,2900.0,146.0,3666.0,-767.0
대구광역시,2004,54,인조필라멘트인조방직용섬유재료의스트립(strip)과이와유사한것,52283.0,640858.0,2361.0,72094.0,568764.0
대구광역시,2004,55,인조스테이플섬유,6223.0,81309.0,1596.0,45602.0,35707.0
대구광역시,2004,56,워딩(wadding)ㆍ펠트(felt)ㆍ부직포특수사끈ㆍ배의밧줄(cordage)ㆍ로프ㆍ케이블과이들의제품,1176.0,11944.0,297.0,3576.0,8368.0
대구광역시,2004,57,양탄자류와그밖의방직용섬유로만든바닥깔개,2.0,4.0,102.0,1435.0,-1431.0
대구광역시,2004,58,특수직물터프트(tuft)한직물레이스태피스트리(tapestry)트리밍(trimming)자수천,3540.0,45962.0,266.0,1732.0,44230.0
대구광역시,2004,59,침투ㆍ도포ㆍ피복하거나적층한방직용섬유의직물공업용인방직용섬유제품,13175.0,168539.0,428.0,8750.0,159789.0
대구광역시,2004,60,메리야스편물과뜨개질편물,4811.0,77232.0,122.0,2145.0,75087.0
대구광역시,2004,61,의류와그부속품(메리야스편물이나뜨개질편물로한정한다),2060.0,33334.0,1131.0,6858.0,26475.0
대구광역시,2004,62,의류와그부속품(메리야스편물이나뜨개질편물은제외한다),1055.0,16322.0,3663.0,23425.0,-7103.0
대구광역시,2004,63,제품으로된방직용섬유의그밖의물품세트사용하던의류ㆍ방직용섬유제품넝마,2144.0,27228.0,2166.0,11617.0,15611.0
대구광역시,2004,64,신발류ㆍ각반과이와유사한것이들의부분품,42.0,389.0,815.0,2606.0,-2217.0
대구광역시,2004,65,모자류와그부분품,42.0,479.0,239.0,179.0,301.0
대구광역시,2004,66,산류(傘類)ㆍ지팡이ㆍ시트스틱(seat-stick)ㆍ채찍ㆍ승마용채찍과이들의부분품,59.0,284.0,1242.0,16706.0,-16422.0
대구광역시,2004,67,조제깃털ㆍ솜털과그제품조화사람머리카락으로된제품,8.0,66.0,92.0,211.0,-145.0
대구광역시,2004,68,돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나이와유사한재료의제품,604.0,7035.0,2268.0,20771.0,-13736.0
대구광역시,2004,69,도자제품,1424.0,12315.0,893.0,14626.0,-2311.0
대구광역시,2004,70,유리와유리제품,263.0,7841.0,896.0,24501.0,-16660.0
대구광역시,2004,71,천연진주ㆍ양식진주ㆍ귀석ㆍ반귀석ㆍ귀금속ㆍ귀금속을입힌금속과이들의제품모조신변장식용품주화,341.0,22686.0,222.0,712.0,21975.0
대구광역시,2004,72,철강,475.0,19321.0,1327.0,51121.0,-31799.0
대구광역시,2004,73,철강의제품,3123.0,44698.0,3760.0,35937.0,8760.0
대구광역시,2004,74,구리와그제품,1155.0,7389.0,869.0,16793.0,-9404.0
대구광역시,2004,75,니켈과그제품,42.0,73.0,115.0,1185.0,-1112.0
대구광역시,2004,76,알루미늄과그제품,2891.0,85560.0,929.0,219977.0,-134417.0
대구광역시,2004,78,납과그제품,5.0,75.0,6.0,4.0,71.0
대구광역시,2004,79,아연과그제품,53.0,51.0,29.0,274.0,-223.0
대구광역시,2004,80,주석과그제품,38.0,382.0,27.0,1517.0,-1135.0
대구광역시,2004,81,그밖의비금속(卑金屬)서멧(cermet)이들의제품,306.0,6015.0,466.0,14802.0,-8787.0
대구광역시,2004,82,비금속(卑金屬)으로만든공구ㆍ도구ㆍ칼붙이ㆍ스푼ㆍ포크이들의부분품,8599.0,73792.0,3823.0,32599.0,41193.0
대구광역시,2004,83,비금속(卑金屬)으로만든각종제품,2191.0,40271.0,822.0,8825.0,31446.0
대구광역시,2004,84,원자로ㆍ보일러ㆍ기계류와이들의부분품,19416.0,620203.0,14253.0,342906.0,277297.0
대구광역시,2004,85,전기기기와그부분품녹음기ㆍ음성재생기ㆍ텔레비전의영상과음성의기록기ㆍ재생기와이들의부분품ㆍ부속품,10272.0,260512.0,11620.0,183429.0,77083.0
대구광역시,2004,86,철도용이나궤도용기관차ㆍ차량과이들의부분품철도용이나궤도용장비품과그부분품기계식(전기기계식을포함한다)각종교통신호용기기,103.0,185.0,10.0,804.0,-619.0
대구광역시,2004,87,철도용이나궤도용외의차량과그부분품ㆍ부속품,10031.0,245526.0,2295.0,41952.0,203574.0
대구광역시,2004,88,항공기와우주선이들의부분품,1.0,2.0,2.0,107.0,-105.0
대구광역시,2004,90,광학기기ㆍ사진용기기ㆍ영화용기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용기기이들의부분품과부속품,13785.0,197649.0,7969.0,84421.0,113228.0
대구광역시,2004,91,시계와그부분품,45.0,2393.0,472.0,369.0,2024.0
대구광역시,2004,92,악기와그부분품과부속품,0.0,0.0,230.0,549.0,-549.0
대구광역시,2004,93,무기ㆍ총포탄과이들의부분품과부속품,0.0,0.0,23.0,156.0,-156.0
대구광역시,2004,94,가구침구ㆍ매트리스ㆍ매트리스서포트(mattresssupport)ㆍ쿠션과이와유사한물품다른류로분류되지않은조명기구조명용사인ㆍ조명용네임플레이트(name-plate)와이와유사한물품조립식건축물,546.0,6866.0,2388.0,19199.0,-12333.0
대구광역시,2004,95,완구ㆍ게임용구ㆍ운동용구와이들의부분품과부속품,413.0,3829.0,2580.0,9944.0,-6115.0
대구광역시,2004,96,잡품,929.0,5753.0,841.0,2749.0,3004.0
대구광역시,2004,97,예술품ㆍ수집품ㆍ골동품,6.0,67.0,26.0,312.0,-245.0
대구광역시,2004,99,일시적입법;설치된간이수정에따른입법을트레이드한다;추가적수입제한농업인것의제22부에따른확립된것조정행위수정된것처럼,0.0,0.0,684.0,92.0,-92.0
대구광역시,2004,89,선박과수상구조물,7.0,388.0,8.0,37.0,351.0
대구광역시,2004,36,화약류화공품성냥발화성합금특정가연성조제품,3.0,6.0,1.0,0.0,6.0
대구광역시,2004,26,광(鑛)ㆍ슬래그(slag)ㆍ회(灰),4.0,108.0,9.0,70.0,38.0
대구광역시,2005,01,살아있는동물,43.0,56.0,22.0,167.0,-111.0
대구광역시,2005,02,육과식용설육(屑肉),3.0,56.0,509.0,24124.0,-24068.0
대구광역시,2005,03,어류ㆍ갑각류ㆍ연체동물과그밖의수생(水生)무척추동물,264.0,636.0,309.0,6629.0,-5992.0
대구광역시,2005,04,낙농품새의알천연꿀다른류로분류되지않은식용인동물성생산품,0.0,0.0,55.0,1525.0,-1525.0
대구광역시,2005,05,다른류로분류되지않은동물성생산품,1.0,0.0,56.0,1478.0,-1478.0
대구광역시,2005,06,살아있는수목과그밖의식물인경(鱗莖)ㆍ뿌리와이와유사한물품절화(切花)와장식용잎,0.0,0.0,74.0,659.0,-659.0
대구광역시,2005,07,식용의채소ㆍ뿌리ㆍ괴경(塊莖),678.0,7424.0,391.0,8059.0,-634.0
대구광역시,2005,08,식용의과실과견과류감귤류ㆍ멜론의껍질,408.0,17390.0,194.0,8967.0,8423.0
대구광역시,2005,09,커피ㆍ차ㆍ마테(maté)ㆍ향신료,8.0,93.0,75.0,699.0,-606.0
대구광역시,2005,10,곡물,0.0,0.0,70.0,27341.0,-27341.0
대구광역시,2005,11,제분공업의생산품과맥아전분이눌린(inulin)밀의글루텐(gluten),4.0,11.0,59.0,1006.0,-995.0
대구광역시,2005,12,채유(採油)에적합한종자와과실각종종자와과실공업용ㆍ의약용식물짚과사료용식물,11.0,251.0,87.0,1173.0,-922.0
대구광역시,2005,13,락(lac)검ㆍ수지ㆍ그밖의식물성수액과추출물(extract),1.0,52.0,28.0,316.0,-264.0
대구광역시,2005,14,식물성편조물(編組物)용재료와다른류로분류되지않은식물성생산품,0.0,0.0,8.0,60.0,-60.0
대구광역시,2005,15,동물성ㆍ식물성ㆍ미생물성지방과기름및이들의분해생산물조제한식용지방과동물성ㆍ식물성왁스,4.0,2.0,37.0,873.0,-871.0
대구광역시,2005,16,육류ㆍ어류ㆍ갑각류ㆍ연체동물이나그밖의수생(水生)무척추동물또는곤충의조제품,20.0,4050.0,120.0,4270.0,-219.0
대구광역시,2005,17,당류(糖類)와설탕과자,12.0,8.0,53.0,1083.0,-1076.0
대구광역시,2005,18,코코아와그조제품,14.0,41.0,12.0,73.0,-32.0
대구광역시,2005,19,곡물ㆍ고운가루ㆍ전분ㆍ밀크의조제품과베이커리제품,27.0,175.0,41.0,882.0,-707.0
대구광역시,2005,20,채소ㆍ과실ㆍ견과류나식물의그밖의부분의조제품,452.0,12259.0,943.0,12768.0,-508.0
대구광역시,2005,21,각종조제식료품,173.0,1219.0,433.0,4442.0,-3223.0
대구광역시,2005,22,음료ㆍ주류ㆍ식초,60.0,617.0,54.0,4928.0,-4311.0
대구광역시,2005,23,식품공업에서생기는잔재물과웨이스트(waste)조제사료,1.0,0.0,118.0,12339.0,-12339.0
대구광역시,2005,24,담배와제조한담배대용물연소시키지않고흡입하도록만들어진물품(니코틴을함유하였는지에상관없다)니코틴을함유한그밖의물품으로인체내에니코틴을흡수시키도록만들어진것,189.0,509.0,0.0,0.0,509.0
대구광역시,2005,25,소금황토석류(土石類)석고ㆍ석회ㆍ시멘트,14.0,17.0,293.0,2770.0,-2753.0
대구광역시,2005,27,광물성연료ㆍ광물유(鑛物油)와이들의증류물역청(瀝靑)물질광물성왁스,114.0,409.0,344.0,4277.0,-3868.0
대구광역시,2005,28,무기화학품귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의유기화합물이나무기화합물,292.0,25216.0,1051.0,89243.0,-64027.0
대구광역시,2005,29,유기화학품,72.0,1176.0,727.0,36014.0,-34838.0
대구광역시,2005,30,의료용품,8.0,196.0,86.0,989.0,-793.0
대구광역시,2005,31,비료,1.0,1.0,12.0,327.0,-326.0
대구광역시,2005,32,유연용ㆍ염색용추출물(extract)탄닌과이들의유도체염료ㆍ안료와그밖의착색제페인트ㆍ바니시(varnish)퍼티(putty)와그밖의매스틱(mastic)잉크,440.0,5951.0,3667.0,22815.0,-16864.0
대구광역시,2005,33,정유(essentialoil)와레지노이드(resinoid)조제향료와화장품ㆍ화장용품,35.0,384.0,501.0,1601.0,-1216.0
대구광역시,2005,34,비누ㆍ유기계면활성제ㆍ조제세제ㆍ조제윤활제ㆍ인조왁스ㆍ조제왁스ㆍ광택용이나연마용조제품ㆍ양초와이와유사한물품ㆍ조형용페이스트(paste)ㆍ치과용왁스와플라스터(plaster)를기본재료로한치과용조제품,325.0,2018.0,611.0,2898.0,-880.0
대구광역시,2005,35,단백질계물질변성전분글루(glue)효소,112.0,1466.0,212.0,2077.0,-611.0
대구광역시,2005,37,사진용이나영화용재료,191.0,6200.0,147.0,2347.0,3852.0
대구광역시,2005,38,각종화학공업생산품,875.0,12424.0,1380.0,31710.0,-19286.0
대구광역시,2005,39,플라스틱과그제품,6957.0,76592.0,6331.0,98421.0,-21829.0
대구광역시,2005,40,고무와그제품,1717.0,17844.0,2433.0,35893.0,-18049.0
대구광역시,2005,41,원피(모피는제외한다)와가죽,47.0,510.0,45.0,487.0,23.0
대구광역시,2005,42,가죽제품마구여행용구ㆍ핸드백과이와유사한용기동물거트(gut)[누에의거트(gut)는제외한다]의제품,181.0,836.0,2093.0,5257.0,-4421.0
대구광역시,2005,43,모피ㆍ인조모피와이들의제품,14.0,82.0,90.0,618.0,-536.0
대구광역시,2005,44,목재와그제품목탄,78.0,69.0,1982.0,28043.0,-27974.0
대구광역시,2005,45,코르크(cork)와그제품,0.0,0.0,2.0,0.0,0.0
대구광역시,2005,46,짚ㆍ에스파르토(esparto)나그밖의조물재료의제품바구니세공물(basketware)과지조세공물(枝條細工物),0.0,0.0,178.0,944.0,-944.0
대구광역시,2005,47,목재나그밖의섬유질셀룰로오스재료의펄프회수한종이ㆍ판지[웨이스트(waste)와스크랩(scrap)],2.0,2.0,466.0,42011.0,-42010.0
대구광역시,2005,48,종이와판지제지용펄프ㆍ종이ㆍ판지의제품,4138.0,95277.0,1334.0,46111.0,49166.0
대구광역시,2005,49,인쇄서적ㆍ신문ㆍ회화ㆍ그밖의인쇄물수제(手製)문서ㆍ타자문서ㆍ도면,218.0,513.0,1002.0,930.0,-417.0
대구광역시,2005,50,견,344.0,2746.0,638.0,3756.0,-1010.0
대구광역시,2005,51,양모ㆍ동물의부드러운털이나거친털ㆍ말의털로만든실과직물,135.0,2046.0,228.0,9666.0,-7619.0
대구광역시,2005,52,면,6753.0,98804.0,2014.0,66325.0,32479.0
대구광역시,2005,53,그밖의식물성방직용섬유종이실(paperyarn)과종이실로만든직물,92.0,1929.0,140.0,3192.0,-1263.0
대구광역시,2005,54,인조필라멘트인조방직용섬유재료의스트립(strip)과이와유사한것,45415.0,599178.0,1979.0,53883.0,545295.0
대구광역시,2005,55,인조스테이플섬유,5149.0,77339.0,1425.0,41967.0,35371.0
대구광역시,2005,56,워딩(wadding)ㆍ펠트(felt)ㆍ부직포특수사끈ㆍ배의밧줄(cordage)ㆍ로프ㆍ케이블과이들의제품,1251.0,13937.0,434.0,3518.0,10419.0
대구광역시,2005,57,양탄자류와그밖의방직용섬유로만든바닥깔개,3.0,56.0,139.0,2027.0,-1971.0
대구광역시,2005,58,특수직물터프트(tuft)한직물레이스태피스트리(tapestry)트리밍(trimming)자수천,3153.0,40799.0,374.0,2054.0,38745.0
대구광역시,2005,59,침투ㆍ도포ㆍ피복하거나적층한방직용섬유의직물공업용인방직용섬유제품,10016.0,131108.0,397.0,8155.0,122953.0
대구광역시,2005,60,메리야스편물과뜨개질편물,4221.0,70473.0,140.0,2445.0,68028.0
대구광역시,2005,61,의류와그부속품(메리야스편물이나뜨개질편물로한정한다),1727.0,38170.0,1411.0,6681.0,31488.0
